Omeka Item #,DataScribe Item #,DataScribe Record #,DataScribe Record Position,Year,Week,Unique ID,Start Day,Start Month,End Day,End month,St Alban Woodstreet - Buried,Alhallows Barking - Buried,Allhallows Breadstreet - Buried,Allhallows Great - Buried,Alhallows Honylane - Buried,Alhallows Lesse - Buried,Alhallows Lumbardstreet - Buried,Alhallows Stayning - Buried,Alhallows the Wall - Buried,St Alphage - Buried,St Andrew Hubbard - Buried,St Andrew Undershaft - Buried,St Andrew Wardrobe - Buried,St Ann Aldersgate - Buried,St Ann Blackfryers - Buried,St Antholins Parish - Buried,St Austins Parish - Buried,St Bartholomew Exchange - Buried,St Bennet Fynck - Buried,St Bennet Gracechurch - Buried,St Bennet Paulswharf - Buried,St Bennet Sherehog - Buried,St Botolph Billingsgate - Buried,Christ Church - Buried,St Christophers - Buried,St Clement Eastcheap - Buried,St Dionis Backchurch - Buried,St Dunstan East - Buried,St Edmund Lumbardstr. - Buried,St Ethelborough - Buried,St Faith - Buried,St Foster - Buried,St Gabriel Fenchurch - Buried,St George Botolphlane - Buried,St Gregory by St Pauls - Buried,St Hellen - Buried,St James Dukes place - Buried,St James Garlickhithe - Buried,St John Baptist - Buried,St John Evangelist - Buried,St John Zachary - Buried,St Katharine Coleman - Buried,St Katharine Creechurch - Buried,St Lawrence Jewry - Buried,St Lawrence Pountney - Buried,St Leonard Eastcheap - Buried,St Leonard Fosterlane - Buried,St Magnus Parish - Buried,St Margaret Lothbury - Buried,St Margaret Moses - Buried,St Margaret Newfishstreet - Buried,St Margaret Pattons - Buried,St Mary Abchurch - Buried,St Mary Aldermanbury - Buried,St Mary Aldermary - Buried,St Mary le Bow - Buried,St Mary Bothaw - Buried,St Mary Colechurch - Buried,St Mary Hill - Buried,St Mary Mounthaw - Buried,St Mary Sommerset - Buried,St Mary Stayning - Buried,St Mary Woolchurch - Buried,St Mary Woolnoth - Buried,St Martin Iremongerlane - Buried,St Martin Ludgate - Buried,St Martin Orgars - Buried,St Martin Outwich - Buried,St Martin Vintrey - Buried,St Matthew Fridaystreet - Buried,St Maudlin Milkstreet - Buried,St Maudlin Oldfishstreet - Buried,St Michael Bassishaw - Buried,St Michael Cornhil - Buried,St Michael Crookedlane - Buried,St Michael Queenhithe - Buried,St Michael Quern - Buried,St Michael Royal - Buried,St Michael Woodstreet - Buried,St Mildred Breadstreet - Buried,St Mildred Poultrey - Buried,St Nicholas Acons - Buried,St Nicholas Coleabby - Buried,St Nicholas Olaves - Buried,St Olave Hartstreet - Buried,St Olave Jewry - Buried,St Olave Silverstreet - Buried,St Pancras Pancras street - Buried,St Peter Cheap - Buried,St Peter Cornhil - Buried,St Peter Paulswharf - Buried,St Peter Poor - Buried,St Steven Colemanstreet - Buried,St Steven Walbrook - Buried,St Swithin- Buried,St Thomas Apostles - Buried,Trinity Parish - Buried,Christened in the 97 parishes within the walls,Buried in the 97 parishes within the walls,Plague in the 97 parishes within the walls,St Andrew Holborn - Buried,St Bartholomew Great - Buried,St Bartholomew Less - Buried,St Botolph Aldersgate - Buried,St Botolph Aldgate - Buried,St Botolph Bishopsgate - Buried,Bridewel Precinct - Buried,St Bridget - Buried,St Dunstan West - Buried,St George Southwark - Buried,St Giles Cripplegate - Buried,St John Southwark,St Olave Southwark - Buried,Saviours Southwark - Buried,S Sepulchres Parish - Buried,St Thomas Southwark - Buried,Trinity Minories - Buried,Pesthouse Without the Walls - Buried,Christened in the parishes without the walls,Buried in the parishes without the walls,Plague in the parishes without the walls,St. Ann in Middlesex - Buried,Christ Church in Surry - Buried,Christ Church in Middlesex - Buried,St George in Bloomsbury - Buried,St. George in Middlesex,St. George by Queen's Square - Buried,St Giles in the Field - Buried,Hackney Parish - Buried,St John at Wapping - Buried,St James Clerkenwel - Buried,St Katharine Tower - Buried,Lambeth Parish - Buried,St Leonard Shoreditch - Buried,St. Luke in Middlesex - Buried,St Magdalen Bermondsey - Buried,St Mary Islington - Buried,St Mary Newington - Buried,St Mary Whitechappel - Buried,St Matthew at Bethnal Green - Buried,St Pauls Shadwel - Buried,Rothorith Parish - Buried,Stepney Parish - Buried,Christened in the out-Parishes in Middlesex and Surrey,Buried in the out-Parishes in Middlesex and Surrey,Plague in the out-Parishes in Middlesex and Surrey,St Ann in Westminster - Buried,St Clement Danes - Buried,St George by Hanover Square - Buried,St James in Westminster - Buried,St. John the Evangelist - Buried,St Paul Covent Garden - Buried,St Martin in the fields - Buried,St Mary Savoy - Buried,St Mary le Strand,St Margaret Westminster - Buried,Pesthouse in Westminster,Christened in the Parishes and Liberties of Westminster,Buried in the Parishes and Liberties of Westminster,Plague in the Parishes and Liberties of Westminster
1360,490,396,1,1704,6,Laxton-1704-06-recto,23,January,30,January,2,4,,,,,1,3,,2,,,2,1,4,1,,,,,3,,,4,2,,,2,1,2,,,,1,2,,3,1,,,2,3,,1,,2,1,,1,,,1,3,1,,,,,,,1,,,1,,3,,,,,,,,,,1,,,,,,,1,1,2,,1,,,,,1,4,,1,,1,37,75,,21,4,,5,33,19,,14,4,11,37,,19,27,26,1,1,,90,222,,,4,,,,,56,3,6,15,7,12,30,,13,,9,22,,10,4,63,95,254,,14,16,,36,,8,54,2,,25,,78,155,
1361,491,433,1,1704,7,Laxton-1704-07-recto ,30,January,6,February,,2,1,,1,,1,1,1,1,,,5,,2,,,,1,,4,,,8,,1,1,2,3,,1,1,,,,1,3,1,,1,,2,2,,,,,3,2,,,,2,,,,,,1,,,2,,2,,2,1,,,1,,,2,1,,,,,,,,,2,,,,1,,1,,1,,5,,,,,29,76,,33,3,,4,20,14,2,9,4,6,22,,25,22,12,,,,110,176,,,6,,,,,50,5,7,7,4,5,25,,14,3,6,12,,15,7,61,113,227,,15,9,,40,,7,46,5,,42,,65,164,
1362,492,434,1,1704,8,Laxton-1704-08-recto,6,February,13,February,,3,,4,,,1,1,6,3,,2,1,1,2,,1,2,2,,2,,,3,,,1,2,1,,1,2,,,2,,1,1,,,,2,2,,,,3,,1,,,,,1,,,2,,,,2,,,,1,2,,,1,,,2,1,,1,1,,1,,1,,,,2,,,1,,1,3,,,6,3,,,3,47,88,,26,2,2,5,15,9,1,8,,7,27,,15,16,15,3,1,,95,152,,,6,,,,,45,2,5,11,4,5,16,,11,1,4,23,,7,9,45,103,194,,10,11,,32,,2,44,2,,28,,61,129,
1363,493,436,1,1704,9,Laxton-1704-09-recto,13,February,20,February,,4,,,,,,2,2,3,3,,,1,3,,,2,1,,1,,,,,,,,,1,1,1,,2,1,1,1,,,,1,,,2,1,,,2,,,,,,3,,,,,,,2,,,1,1,,,,,,,,,,2,1,,,,,,,1,,,,,,,1,,1,2,,,,,25,51,,26,2,1,5,12,10,,,6,5,25,,15,12,12,1,1,,88,133,,,1,,,,,27,1,5,7,3,1,11,,10,4,1,20,,7,,40,113,138,,7,12,,12,,7,34,,,23,,77,95,
1364,494,437,1,1704,10,Laxton-1704-10-recto,20,February,27,February,,2,,1,,,,,1,,,1,,,4,,,,,,1,,,2,,,,2,,1,1,1,,,4,,1,,,,,,,1,,1,1,1,,,,,,,,1,,,,,,3,,1,,,,,1,,,,1,,1,1,1,,,,,,,,,,1,,,,,,1,,,2,,34,40,,20,2,,4,8,7,,14,2,8,22,,17,9,7,3,,,101,123,,,5,,,,,29,1,2,10,1,2,14,,7,3,4,13,,7,7,37,119,142,,4,7,,17,,6,30,4,,15,,59,83,
1365,495,438,1,1704,11,Laxton-1704-11-recto,27,February,6,March,1,1,,,,,,,,,,2,1,1,3,,,,,,2,,,3,,,,1,,,,,,1,1,3,2,,,,,1,,1,,,,,2,,,,,,,,,,,,4,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,30,38,,19,4,,6,9,4,,2,1,9,23,,14,14,5,2,,,98,112,,,2,,,,,24,2,2,4,4,2,9,,4,,2,13,,6,,24,94,98,,6,13,,20,,2,31,3,,21,,73,96,
1366,496,439,1,1704,12,Laxton-1704-12-recto,6,March,13,March,,1,,2,,2,3,1,2,,,,,,2,,,,2,,3,,1,1,,,,,1,,,,1,,1,2,,1,,,,1,1,1,,,1,2,,,,,1,,1,,,,,,1,,,,1,1,1,,,,,,1,,,,,,,1,2,,,,1,,,,2,,,1,3,1,1,,,42,51,,19,3,,6,8,6,2,3,4,7,18,,13,15,8,1,,,95,113,,,2,,,,,25,2,4,5,3,2,12,,9,1,6,14,,11,4,48,119,148,,9,9,,18,,,23,2,,20,,54,81,
1367,497,440,1,1704,13,Laxton-1704-13-recto,13,March,20,March,1,1,1,1,,,,1,2,,,,,1,2,,,1,,,,,2,3,,,,,1,,,1,,1,4,,,,1,,,,,,,,2,1,,,,,1,,,,,,,,,,,2,1,1,,,,,,,,1,1,1,1,,1,,,,1,,,1,1,,,,,1,3,,,1,,25,45,,16,3,,5,8,14,,7,5,5,18,,16,10,8,4,,,111,119,,,3,,,,,36,1,5,3,1,2,12,,4,6,3,7,,3,3,36,108,125,,4,11,,18,,1,25,3,,20,,60,82,
1368,498,448,1,1705,14,Laxton-1705-14-recto,20,March,27,March,2,,,2,,1,,,1,,,1,,,2,,1,,1,1,,,1,4,,,,1,3,,1,1,,,1,1,2,,,1,,,1,2,1,1,,,,,,,,1,,,,,2,,,1,,,,,,,,,,,,,1,1,,,,,2,,2,,,,2,1,1,2,,1,3,,,2,1,49,56,,14,2,,6,13,9,,5,6,2,20,,8,12,15,1,,,84,113,,,3,,,,,22,,3,11,,4,7,,4,,2,17,,2,,28,90,101,,9,7,,16,,4,35,2,,16,,72,89,
1369,499,449,1,1705,15,Laxton-1705-15-recto,27,March,3,April,2,1,,2,1,2,,2,1,,,1,1,,1,,,,1,,1,,,1,1,,,3,1,,,1,,,1,,,2,,,,,2,4,,,,1,,,,,2,1,2,,,,2,,,1,,,,,,,3,,,,1,,1,2,,,,,,,,,,,,,,1,,,6,,,1,1,28,57,,16,,1,5,12,9,1,5,6,6,16,,13,12,11,3,,,89,116,,,7,,,,,25,3,4,10,6,7,9,,5,3,,15,,,9,39,126,151,,14,3,,13,,7,36,3,,14,,58,90,
1370,500,450,1,1705,16,Laxton-1705-16-recto,3,April,10,April,,2,1,1,,,1,1,1,,,1,1,,1,1,,1,1,1,,,1,3,,1,,5,1,,,,1,,2,,,,1,,1,1,1,4,,1,1,1,1,,,3,,1,,,,,1,1,,,,,,,1,,,,,,1,,1,,1,,,,,,,,,,2,,,,,1,1,,,,1,40,56,,17,,,3,10,9,,5,1,4,14,,10,6,12,1,,,85,92,,,2,,,,,35,,4,8,3,8,14,,10,,4,20,,7,,35,85,150,,10,8,,19,,4,27,2,,10,,56,80,
1371,501,455,1,1705,17,Laxton-1705-17-recto,20,April,17,April,1,2,1,1,,1,,,2,,,2,1,,1,,1,,2,,3,,,2,,,,2,2,,1,,,,2,,,3,,,,3,1,,1,,,1,,,,,,,,2,,,1,1,,,,,,1,1,,1,,,,1,,1,1,,,,,,,,,2,,,,,,1,2,,2,1,,,31,54,,13,,2,2,8,7,1,4,3,7,19,,11,15,12,3,1,,114,108,,,3,,,,,27,1,3,8,3,7,10,,,2,6,7,,6,6,38,116,127,,7,8,,14,,3,25,1,,15,,73,73,
1372,502,456,1,1705,18,Laxton-1705-18-recto,17,April,24,April,,1,1,1,,1,1,1,,1,,2,,,2,,,,,,,,,2,,,,,1,1,1,,1,,,,,1,1,,,,1,,,,5,1,,,,,,1,,,,,1,,1,,,,,1,,2,1,1,,2,2,,1,3,,,,,,,1,,,,1,,,1,1,,4,,,2,,37,53,,16,2,,5,9,7,,8,3,3,20,,13,11,8,1,1,,104,107,,,2,,,,,30,,6,6,3,5,9,,4,2,2,17,,7,6,39,100,138,,7,13,,13,,3,18,3,,11,,70,68,
1373,503,457,1,1705,19, Laxton-1705-19-recto,24,April,2,May,,4,,1,,1,,,2,1,,,5,2,3,,,,1,,,,,2,,,,,,1,,1,,1,2,,,,,,1,1,2,1,,,,1,1,,,,1,,2,1,,,1,,,,,,,2,1,,1,,,,2,,,1,1,1,,1,,,,,2,1,,1,,3,,,5,,,,,31,61,,14,1,,3,7,8,,4,2,2,18,,12,7,6,2,,,85,86,,,4,,,,,16,8,7,8,3,4,11,,5,,4,11,,6,,45,79,132,,4,9,,16,,4,22,2,,13,,61,70,
1374,504,458,1,1705,20,Laxton-1705-20-recto,1,May,8,May,,5,,1,,,1,,3,,,1,1,2,,,,,,,,,1,1,,1,,1,,,,2,,,,,,,3,,1,2,1,2,1,1,,,,,,,1,,1,,,,,,,,,2,1,,,,3,,,1,1,,1,1,,,,,,,,,,,,1,,,,,3,,1,,,21,48,,15,1,2,,7,5,,2,1,5,16,,16,10,7,,,,93,87,,,2,,,,,24,3,7,4,3,5,10,,7,2,3,14,,11,9,34,103,138,,5,10,,18,,1,23,2,,20,,45,79,
1416,506,475,1,1705,22,Laxton-1705-22-recto,15,May,22,May,2,,,,1,,,1,1,1,,1,,,2,,1,1,,,3,1,,1,,1,,1,,1,1,,,,1,,,1,,,,1,,,,,,1,1,,,,,1,,,,,2,,1,,,,,2,,,,,,,3,3,1,1,,,,,,,,,1,,,,,,,1,2,1,,,,44,45,,15,3,,7,10,8,1,3,3,2,22,,7,12,7,2,1,,80,103,,,2,,,,,17,,1,4,3,2,6,,6,3,2,10,,6,,41,92,103,,7,8,,13,,1,25,2,,10,,59,66,
1417,507,497,1,1705,23, Laxton-1705-23-recto,22,May,29,May,,2,,,,,,,,,,,1,,,,,,,,,,,2,,,,1,,,1,,,,2,1,,,,,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,1,,2,,,,4,1,,,1,20,26,,19,,1,2,6,7,,8,4,10,16,,9,11,11,,,,76,104,,,3,,,,,20,5,4,4,2,7,9,,11,4,,7,,9,,22,85,107,,7,8,,17,,2,22,1,,12,,56,69,
1418,508,514,1,1705,24,Laxton-1705-24-recto,29,May,5,June,1,,,1,,1,,1,1,,,,1,,2,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,1,2,3,,,,1,,,,,,,,2,,,,,,,,,,,1,,,,,1,1,2,1,,1,,,,,,,,1,1,1,1,,,,,,,2,,,43,34,,15,1,,8,10,7,,6,3,8,16,,16,10,16,1,,,95,117,,,1,,,,,28,3,4,10,3,9,14,,4,4,2,16,,4,9,27,93,138,,5,6,,19,,4,24,3,,19,,68,80,
1419,509,515,1,1705,25,Laxton-1705-25-recto Text,5,June,12,June,,,1,,,,,2,,,,2,,,3,,,1,1,,2,,,3,,1,,1,,,,,,,,2,,,,,3,1,,2,,1,,1,1,,,,2,,1,1,1,,3,,1,,,2,,,,,,,,,1,,,2,,,,,2,,1,,,,,,,2,,1,2,,,2,1,27,53,,16,2,,3,13,11,,5,5,11,22,,16,9,12,,1,,95,126,,,8,,,,,20,5,6,9,2,7,11,,9,3,3,14,,12,3,47,96,159,,9,11,,11,,3,23,3,,12,,44,72,
1420,510,516,1,1705,26, Laxton-1705-26-recto,12,June,19,June,,1,,,,,,2,,1,,,3,,2,1,,1,1,,,,,,,,,,,,4,,,1,2,,2,,,,2,,,,,,,,3,,,,,2,,,,,,,2,1,,,1,1,,,1,,,2,,,2,1,,,,,,,2,,,,,,,,,,3,,,,,29,44,,13,,,8,13,13,2,6,1,13,18,,10,9,15,1,,,85,122,,,3,,,,,18,2,7,9,8,3,11,,9,2,3,17,,10,6,37,85,145,,1,7,,14,,2,25,4,,8,,66,61,
1421,511,525,1,1705,27,Laxton-1705-27-recto,19,June,26,June,,1,,3,,,,,3,,1,,1,,1,,,,2,,1,,,2,,,1,3,2,,,,,,,1,,,1,,,,2,,,,4,1,,,,,,1,,,,,,,2,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,,,3,1,,1,,34,44,,20,,,6,5,11,,6,4,7,23,,3,11,6,2,1,,101,105,,,5,,,,,27,,4,2,6,5,7,,7,3,3,8,,8,4,35,115,124,,9,10,,13,,3,30,2,,13,,52,80,
1422,512,526,1,1705,28,Laxton-1705-28-recto,26,June,3,July,,,,,,,,,,,,1,3,1,3,,,1,1,,,,,1,,,1,2,,,1,,,,3,1,,2,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,1,,,2,,1,,1,,2,1,,,,,,,,,,,,,2,2,,3,,,30,40,,23,,,3,9,11,,7,3,6,23,,15,6,14,2,,,101,122,,,4,,,,,16,,6,1,,6,8,,6,2,5,12,,6,3,45,101,120,,2,8,,11,,2,28,,,7,,50,58,
1423,513,527,1,1705,29,Laxton-1705-29-recto,3,July,10,July,1,1,,,,,,1,3,,,3,2,1,2,,,,1,,,,,5,,,,,,,1,,,,1,,1,2,,,,,1,,1,,,,,,,2,,,,,,,,1,1,1,,,,,,1,,,,1,,1,,,,,,4,1,,,,,,1,,,,,,2,,,2,,54,45,,15,1,,4,10,12,,7,4,6,26,,12,4,16,,,,98,117,,,1,,,,,21,5,7,6,4,7,2,,3,2,6,17,,9,4,31,126,125,,4,10,,15,,2,17,2,,10,,50,60,
1424,514,528,1,1705,30,Laxton-1705-30-recto,10,July,17,July,1,2,1,,,1,1,,2,,1,,3,,2,1,,,,4,3,,,,,,,1,,,2,5,,,2,,,,1,,,3,,2,,,,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,,2,,33,48,,22,1,,2,10,13,,3,1,6,19,,12,6,12,1,,,88,108,,,4,,,,,25,3,7,9,1,5,8,,3,2,6,10,,6,1,25,119,115,,6,8,,11,,3,22,,,14,,60,64,
1425,515,532,1,1705,31,Laxton-1705-31-recto,17,July,24,July,,,,2,,1,,1,,1,,1,2,,3,,,,,,,,1,3,,,1,1,,1,2,1,,,1,,3,,,,,,2,2,,1,1,1,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,1,3,,1,,1,1,,5,,,,,,,2,,1,,1,,,,38,51,,14,2,2,1,8,8,,1,6,5,17,,12,8,9,1,,,109,94,,,5,,,,,12,3,4,3,,5,8,,2,3,3,20,,4,4,32,115,108,,5,6,,12,,1,15,1,,11,,49,51,
1426,516,534,1,1705,32,Laxton-1705-32-recto,24,July,31,July,1,3,1,,,,,,,,,1,2,2,5,,,,1,,1,,,3,1,,,,1,2,,1,,,2,,,,1,,,1,1,,1,,1,2,1,,,,,1,1,,,,,,,,,,2,1,,,,,,,,1,,,1,,1,1,,,1,,,,2,,,,,,,1,,,,38,48,,14,1,2,5,11,13,,2,2,13,24,,17,11,17,1,1,,102,134,,,4,,,,,19,,8,7,4,4,13,,9,5,3,19,,11,3,40,123,149,,10,2,,15,,2,20,,,15,,46,64,
1427,517,535,1,1705,33,Laxton-1705-33-recto,31,July,7,August,,,,2,,1,,3,2,,1,2,,2,2,,1,,1,1,,,1,2,,,1,1,,4,1,1,,1,1,1,,,,,,1,,,1,,,,,,,,1,1,,1,,,,,,,,,,1,,,,,,,1,,,3,1,,,,1,,1,,1,,,,1,,,,1,,,,2,34,47,,16,,,5,15,10,,7,3,5,17,,15,12,13,1,1,,95,120,,,5,,,,,36,2,5,6,3,10,13,,11,5,2,21,,11,8,79,143,217,,16,10,,15,,4,29,2,,13,,79,89,
1428,518,536,1,1705,34,Laxton-1705-34-recto,7,August,14,August,1,3,,4,1,,,1,,2,,2,,3,2,,1,,,,,,,3,2,1,,1,1,,1,,,,2,,,2,1,,,,1,,,1,1,2,2,,,,1,1,,,,,1,,2,,,2,,1,,,,,,1,,1,1,1,,,,,,,,,3,1,,,1,,,2,4,1,2,,1,34,68,,16,1,2,3,13,5,,5,6,10,34,,23,17,13,1,3,,122,152,,,7,,,,,28,2,4,8,9,14,24,,5,7,4,24,,11,4,56,131,207,,11,14,,27,,3,30,1,,18,,76,104,
1429,519,537,1,1705,35,Laxton-1705-35-recto,14,August,21,August,,2,,,,,,1,,2,,,2,,2,,,1,,1,,,,1,2,,2,,,,1,,,1,1,,,,2,,1,1,1,2,1,,1,,2,,,,,1,,1,,,3,,1,,,,,,,,,1,,,1,,,1,,,,,,,,,2,,1,,,,,,,,1,,,27,43,,31,1,2,5,12,18,,5,7,9,23,,18,14,22,1,,,89,169,,,4,,,,,24,1,7,7,4,14,24,,14,5,9,18,,13,5,67,125,216,,17,8,,25,,5,35,2,,18,,83,110,
1430,520,538,1,1705,36,Laxton-1705-36-recto,21,August,28,August,1,,,,,2,,,2,1,,,,,3,,,1,,,,,,3,,,1,1,,,,1,2,1,1,1,2,1,,,,,1,1,,1,1,,2,,,,,,,,,,,,,,,,,3,,,,,,2,1,,,1,,,,,1,,2,,1,,,,,,,2,,1,,,,44,44,,16,1,,2,12,,,2,8,7,30,,16,7,24,1,1,,99,127,,,4,,,,,34,,3,8,2,7,15,,9,2,5,14,,12,5,55,144,173,,11,16,,21,,7,44,1,,18,,64,118,
1431,521,539,1,1705,37,Laxton-1705-37-recto,28,August,4,September,2,1,1,1,,,,,1,,,,3,2,1,,,,1,,2,,,1,,,,1,1,1,,,1,,2,,,,,,,1,1,1,1,,,1,3,,,,,,,,,,2,,1,,,1,,1,,,2,,,2,2,1,1,1,,,2,,2,,,,,1,1,,,3,1,1,3,,1,,1,39,60,,20,2,,7,15,25,3,5,2,9,40,,20,12,12,2,2,,112,186,,,5,,,,,33,1,5,10,2,8,6,,12,10,7,26,,13,6,54,107,198,,8,5,,21,,4,36,3,,24,,64,101,
1432,522,540,1,1705,38,Laxton-1705-38-recto,4,September,11,September,1,3,1,3,,,,,1,,,,2,1,7,,,,2,,1,,,1,2,,1,1,1,,,1,,,2,,,,1,,,,1,2,,1,,,,1,,,,1,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,1,,,,1,,,1,1,,2,,1,2,,31,51,,19,2,,6,7,13,,10,3,8,28,,16,8,12,1,1,,92,134,,,4,,,,,33,,9,,,7,15,,5,4,1,13,,9,,44,119,144,,9,7,,11,,6,23,2,,21,,65,79,
1433,523,541,1,1705,39,Laxton-1705-39-recto,11,September,18,September,,,,2,,,,1,,,,1,,,2,,,,1,,,,,,2,2,,1,,,2,1,,,,2,1,,,,,2,1,,,,2,,1,,,2,,,,,,,,,,1,,,,2,,,,,,2,,2,,,2,,,,,,,1,,,,,,2,,1,3,,,1,1,31,44,,17,1,,4,11,14,,5,3,6,23,,9,9,10,,,,90,112,,,3,,,,,28,2,8,7,3,6,15,,10,5,6,13,,10,7,53,139,176,,14,11,,10,,5,29,3,,27,,70,99,
1434,524,550,1,1705,40, Laxton-1705-40-recto,18,September,25,September,,1,,2,,1,1,,1,1,,,,3,2,,,,,,1,,,,,,,2,,,1,1,,,1,2,,,,,,2,3,,,1,,,2,,,,,,2,,1,,1,,1,,,1,,,,,,,,2,1,1,1,2,1,,,,2,,,,,1,,,,1,,1,2,1,,,,36,50,,12,1,,5,15,6,,6,5,7,20,,11,12,14,2,2,,106,118,,,2,,,,,44,2,6,14,6,10,9,,9,4,2,16,,3,4,39,156,170,,11,5,,25,,2,31,3,,25,,63,102,
1475,525,553,1,1705,41,Laxton-1705-41-recto,25,September,2,October,2,1,,2,,,,,,1,,,1,1,,1,,,,3,1,,,3,,,2,2,,,,,,,2,1,1,2,,,,1,2,1,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,,,3,,,,,1,,,,,,,1,,,,,,46,39,,23,2,,6,9,6,,3,2,5,32,,13,9,16,2,,,101,128,,,3,,,,,37,4,8,12,3,8,11,,7,3,6,12,,7,4,48,138,173,,7,9,,12,,2,22,2,,26,,83,80,
1477,527,556,1,1705,43,Laxton-1705-43-recto,9,October,16,October,2,,2,,,,1,3,3,,,,,,4,,1,1,,,,,,2,,,1,,,1,,2,,,1,,,,,,,1,,,,,2,1,2,,,,1,,,1,,,1,1,,,,1,1,,,,,,,,2,2,,1,1,,,,,,,,1,,,,,1,,,2,,1,1,,34,48,,17,1,,6,10,12,2,8,9,7,22,,19,12,12,1,,,,102,138,,1,,,,,35,2,6,6,1,2,16,,5,3,3,13,,6,7,39,136,145,,4,15,,18,,2,31,5,,25,,78,100,
1478,528,557,1,1705,44,Laxton-1705-44-recto,16,October,23,October,,4,,,,,,,2,,,,1,1,4,,,1,1,,3,,1,3,2,1,,,1,,2,,1,,,,,,1,,,,,,,,,,1,,,1,,,2,1,,,1,,,2,,,,2,,,,,,,,,,1,,1,,,,,1,,,,3,,,,,,4,,1,,,28,50,,16,2,1,7,11,8,,5,1,6,26,,15,13,10,2,,,105,123,,,4,,,,,25,3,5,7,1,4,9,,8,3,4,20,,5,5,54,134,157,,12,12,,10,,7,26,2,,16,,89,85,
1479,529,558,1,1705,45,Laxton-1705-45-recto,23,October,30,October,,,,,,1,,1,2,,,1,,1,4,,,1,,,2,,,2,,,,1,,1,,1,1,,1,,2,1,,,,,1,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,1,2,1,,,,,,,2,1,,,,,,,,,1,2,,,2,46,41,,9,1,,8,10,7,,6,2,6,21,,19,7,7,,,,84,103,,,2,,,,,36,1,11,1,5,5,9,,8,,3,20,,3,5,33,130,142,,11,9,,15,,7,28,6,,31,,66,107,
1480,530,559,1,1705,46,Laxton-1705-46-recto,30,October,6,November,1,1,1,,,,,1,1,,1,2,1,,,,,,,,,,,4,,2,2,1,,1,,,,,,1,2,1,,,,,1,,,,2,,1,,,1,,,,2,,,,,1,,,,,,,,1,,,,1,,1,1,,,,,,,1,1,1,1,1,,,,,,,1,,,,36,41,,14,,4,11,14,14,,8,3,4,24,,19,10,11,4,,,106,140,,,3,,,,,43,3,1,9,2,9,14,,7,,6,8,,7,,42,91,154,,5,8,,22,,9,29,3,,15,,80,91,
1481,531,560,1,1705,47,Laxton-1705-47-recto,6,November,13,November,1,1,,,,1,,3,,2,,1,1,1,1,,2,1,1,,1,,,2,,2,,3,2,1,1,,,,1,,1,,,,,,,2,,,1,,,2,,,1,2,,,,,1,1,2,,,,,,,2,,,,2,1,,,,,,,,,,,,1,,1,,,,,2,3,1,,1,2,42,58,,10,1,,5,8,18,,7,4,10,34,,21,10,15,2,1,,103,146,,,6,,,,,33,2,4,4,5,3,13,,9,,6,12,,2,14,46,126,159,,11,17,,18,,3,32,3,,32,,73,116,
1482,532,561,1,1705,48, Laxton-1705-48-recto,13,November,20,November,1,1,,1,,,1,,3,,,2,3,1,4,,,,,1,,,,2,,1,,1,,,,1,,,,,,1,,,,,,,,,,2,3,,,1,1,1,,3,,,3,,,,,1,,,,,,,,,,,,1,,,,,,1,,1,2,1,1,,,1,,1,1,,1,1,1,54,53,,20,,,7,13,5,,8,3,3,26,,21,16,9,2,1,,92,134,,,5,,,,,32,6,6,8,4,5,18,,9,4,2,20,,6,3,43,107,171,,10,3,,17,,6,21,2,,20,,,56,79
1483,533,562,1,1705,49,Laxton-1705-49-recto,20,November,27,November,1,1,,,,,2,,,,,,,,3,,,1,,,2,,,1,1,,,2,1,1,1,1,,,2,1,2,3,,,,3,3,,,,1,2,,,,1,,,,,,,,,2,,,,,,2,2,1,,,,1,,1,,,1,1,,,,,,,,,,,2,,2,1,,,,,28,52,,14,2,,3,10,15,1,8,4,7,25,,22,14,18,1,,,113,144,,,3,,,,,28,3,3,7,,4,16,,6,2,3,18,,13,6,50,114,162,,17,12,,18,,7,39,3,,24,,79,120,
1484,534,563,1,1705,50,Laxton-1705-50-recto,27,November,4,December,,,,,,,1,1,2,,,1,1,,2,,,,1,,,,,2,,,,4,,,2,,,,1,,,1,,,1,3,4,,,1,,,1,,,,2,2,1,1,,,1,1,2,,,1,,1,,,,,,,3,,1,1,,,,,1,,,,1,,,,,,,,,,,2,2,36,52,,13,,,4,17,14,,6,6,8,24,,24,19,14,2,,,89,151,,,2,,,,,29,11,6,10,3,3,9,,9,2,,22,,7,,40,100,153,,2,15,,28,,7,33,1,,23,,62,109,
