count_type,count,bill_type,parish_id,id.x,week_id,year_range,year_id,split_year,id.y,id
Plague,,Weekly,63,37,1669-1670-06,1669-1670,1669,1668/1669,72,4793
Plague,,Weekly,64,37,1669-1670-06,1669-1670,1669,1668/1669,72,4794
Plague,,Weekly,65,37,1669-1670-06,1669-1670,1669,1668/1669,72,4795
Plague,,Weekly,67,37,1669-1670-06,1669-1670,1669,1668/1669,72,4796
Plague,,Weekly,68,37,1669-1670-06,1669-1670,1669,1668/1669,72,4797
Plague,,Weekly,69,37,1669-1670-06,1669-1670,1669,1668/1669,72,4798
Plague,,Weekly,70,37,1669-1670-06,1669-1670,1669,1668/1669,72,4799
Plague,,Weekly,73,37,1669-1670-06,1669-1670,1669,1668/1669,72,4800
Plague,,Weekly,74,37,1669-1670-06,1669-1670,1669,1668/1669,72,4801
Plague,,Weekly,75,37,1669-1670-06,1669-1670,1669,1668/1669,72,4802
Plague,,Weekly,76,37,1669-1670-06,1669-1670,1669,1668/1669,72,4803
Plague,,Weekly,77,37,1669-1670-06,1669-1670,1669,1668/1669,72,4804
Plague,,Weekly,85,37,1669-1670-06,1669-1670,1669,1668/1669,72,4805
Plague,,Weekly,86,37,1669-1670-06,1669-1670,1669,1668/1669,72,4806
Plague,,Weekly,87,37,1669-1670-06,1669-1670,1669,1668/1669,72,4807
Plague,,Weekly,92,37,1669-1670-06,1669-1670,1669,1668/1669,72,4808
Plague,,Weekly,88,37,1669-1670-06,1669-1670,1669,1668/1669,72,4809
Plague,,Weekly,89,37,1669-1670-06,1669-1670,1669,1668/1669,72,4810
Plague,,Weekly,90,37,1669-1670-06,1669-1670,1669,1668/1669,72,4811
Plague,,Weekly,94,37,1669-1670-06,1669-1670,1669,1668/1669,72,4812
Plague,,Weekly,97,37,1669-1670-06,1669-1670,1669,1668/1669,72,4813
Plague,,Weekly,98,37,1669-1670-06,1669-1670,1669,1668/1669,72,4814
Plague,,Weekly,100,37,1669-1670-06,1669-1670,1669,1668/1669,72,4815
Plague,,Weekly,101,37,1669-1670-06,1669-1670,1669,1668/1669,72,4816
Plague,,Weekly,80,37,1669-1670-06,1669-1670,1669,1668/1669,72,4817
Plague,,Weekly,81,37,1669-1670-06,1669-1670,1669,1668/1669,72,4818
Plague,,Weekly,82,37,1669-1670-06,1669-1670,1669,1668/1669,72,4819
Plague,,Weekly,83,37,1669-1670-06,1669-1670,1669,1668/1669,72,4820
Plague,,Weekly,84,37,1669-1670-06,1669-1670,1669,1668/1669,72,4821
Plague,,Weekly,102,37,1669-1670-06,1669-1670,1669,1668/1669,72,4822
Plague,,Weekly,103,37,1669-1670-06,1669-1670,1669,1668/1669,72,4823
Plague,,Weekly,104,37,1669-1670-06,1669-1670,1669,1668/1669,72,4824
Plague,,Weekly,105,37,1669-1670-06,1669-1670,1669,1668/1669,72,4825
Plague,,Weekly,106,37,1669-1670-06,1669-1670,1669,1668/1669,72,4826
Plague,,Weekly,107,37,1669-1670-06,1669-1670,1669,1668/1669,72,4827
Plague,,Weekly,108,37,1669-1670-06,1669-1670,1669,1668/1669,72,4828
Plague,,Weekly,109,37,1669-1670-06,1669-1670,1669,1668/1669,72,4829
Plague,,Weekly,110,37,1669-1670-06,1669-1670,1669,1668/1669,72,4830
Plague,,Weekly,111,37,1669-1670-06,1669-1670,1669,1668/1669,72,4831
Plague,,Weekly,112,37,1669-1670-06,1669-1670,1669,1668/1669,72,4832
Plague,,Weekly,113,37,1669-1670-06,1669-1670,1669,1668/1669,72,4833
Plague,,Weekly,114,37,1669-1670-06,1669-1670,1669,1668/1669,72,4834
Plague,,Weekly,115,37,1669-1670-06,1669-1670,1669,1668/1669,72,4835
Plague,,Weekly,116,37,1669-1670-06,1669-1670,1669,1668/1669,72,4836
Plague,,Weekly,117,37,1669-1670-06,1669-1670,1669,1668/1669,72,4837
Plague,,Weekly,118,37,1669-1670-06,1669-1670,1669,1668/1669,72,4838
Plague,,Weekly,119,37,1669-1670-06,1669-1670,1669,1668/1669,72,4839
Plague,,Weekly,121,37,1669-1670-06,1669-1670,1669,1668/1669,72,4840
Plague,,Weekly,124,37,1669-1670-06,1669-1670,1669,1668/1669,72,4841
Plague,,Weekly,125,37,1669-1670-06,1669-1670,1669,1668/1669,72,4842
Plague,,Weekly,126,37,1669-1670-06,1669-1670,1669,1668/1669,72,4843
Plague,,Weekly,127,37,1669-1670-06,1669-1670,1669,1668/1669,72,4844
Plague,,Weekly,128,37,1669-1670-06,1669-1670,1669,1668/1669,72,4845
Plague,,Weekly,129,37,1669-1670-06,1669-1670,1669,1668/1669,72,4846
Plague,,Weekly,130,37,1669-1670-06,1669-1670,1669,1668/1669,72,4847
Plague,,Weekly,131,37,1669-1670-06,1669-1670,1669,1668/1669,72,4848
Plague,,Weekly,136,37,1669-1670-06,1669-1670,1669,1668/1669,72,4849
Plague,,Weekly,20,37,1669-1670-06,1669-1670,1669,1668/1669,72,4850
Plague,,Weekly,29,37,1669-1670-06,1669-1670,1669,1668/1669,72,4851
Plague,,Weekly,30,37,1669-1670-06,1669-1670,1669,1668/1669,72,4852
Plague,,Weekly,39,37,1669-1670-06,1669-1670,1669,1668/1669,72,4853
Plague,,Weekly,9,37,1669-1670-06,1669-1670,1669,1668/1669,72,4854
Plague,,Weekly,35,37,1669-1670-06,1669-1670,1669,1668/1669,72,4855
Plague,,Weekly,36,37,1669-1670-06,1669-1670,1669,1668/1669,72,4856
Plague,,Weekly,38,37,1669-1670-06,1669-1670,1669,1668/1669,72,4857
Plague,,Weekly,45,37,1669-1670-06,1669-1670,1669,1668/1669,72,4858
Plague,,Weekly,52,37,1669-1670-06,1669-1670,1669,1668/1669,72,4859
Plague,,Weekly,53,37,1669-1670-06,1669-1670,1669,1668/1669,72,4860
Plague,,Weekly,120,37,1669-1670-06,1669-1670,1669,1668/1669,72,4861
Plague,,Weekly,17,37,1669-1670-06,1669-1670,1669,1668/1669,72,4862
Plague,,Weekly,16,37,1669-1670-06,1669-1670,1669,1668/1669,72,4863
Plague,,Weekly,132,37,1669-1670-06,1669-1670,1669,1668/1669,72,4864
Plague,,Weekly,135,37,1669-1670-06,1669-1670,1669,1668/1669,72,4865
Plague,,Weekly,14,37,1669-1670-06,1669-1670,1669,1668/1669,72,4866
Plague,,Weekly,54,37,1669-1670-06,1669-1670,1669,1668/1669,72,4867
Plague,,Weekly,11,37,1669-1670-06,1669-1670,1669,1668/1669,72,4868
Plague,,Weekly,57,37,1669-1670-06,1669-1670,1669,1668/1669,72,4869
Plague,,Weekly,66,37,1669-1670-06,1669-1670,1669,1668/1669,72,4870
Plague,,Weekly,12,37,1669-1670-06,1669-1670,1669,1668/1669,72,4871
Plague,,Weekly,71,37,1669-1670-06,1669-1670,1669,1668/1669,72,4872
Plague,,Weekly,72,37,1669-1670-06,1669-1670,1669,1668/1669,72,4873
Plague,,Weekly,91,37,1669-1670-06,1669-1670,1669,1668/1669,72,4874
Plague,,Weekly,95,37,1669-1670-06,1669-1670,1669,1668/1669,72,4875
Plague,,Weekly,99,37,1669-1670-06,1669-1670,1669,1668/1669,72,4876
Plague,,Weekly,123,37,1669-1670-06,1669-1670,1669,1668/1669,72,4877
Plague,,Weekly,15,37,1669-1670-06,1669-1670,1669,1668/1669,72,4878
Plague,,Weekly,134,37,1669-1670-06,1669-1670,1669,1668/1669,72,4879
Plague,,Weekly,41,37,1669-1670-06,1669-1670,1669,1668/1669,72,4880
Plague,,Weekly,122,37,1669-1670-06,1669-1670,1669,1668/1669,72,4881
Plague,,Weekly,79,37,1669-1670-06,1669-1670,1669,1668/1669,72,4882
Plague,,Weekly,96,37,1669-1670-06,1669-1670,1669,1668/1669,72,4883
Plague,,Weekly,78,37,1669-1670-06,1669-1670,1669,1668/1669,72,4884
Plague,,Weekly,18,38,1669-1670-07,1669-1670,1669,1668/1669,72,4885
Plague,,Weekly,1,38,1669-1670-07,1669-1670,1669,1668/1669,72,4886
Plague,,Weekly,2,38,1669-1670-07,1669-1670,1669,1668/1669,72,4887
Plague,,Weekly,3,38,1669-1670-07,1669-1670,1669,1668/1669,72,4888
Plague,,Weekly,4,38,1669-1670-07,1669-1670,1669,1668/1669,72,4889
Plague,,Weekly,5,38,1669-1670-07,1669-1670,1669,1668/1669,72,4890
Plague,,Weekly,6,38,1669-1670-07,1669-1670,1669,1668/1669,72,4891
Plague,,Weekly,7,38,1669-1670-07,1669-1670,1669,1668/1669,72,4892
Plague,,Weekly,8,38,1669-1670-07,1669-1670,1669,1668/1669,72,4893
Plague,,Weekly,19,38,1669-1670-07,1669-1670,1669,1668/1669,72,4894
Plague,,Weekly,21,38,1669-1670-07,1669-1670,1669,1668/1669,72,4895
Plague,,Weekly,22,38,1669-1670-07,1669-1670,1669,1668/1669,72,4896
Plague,,Weekly,23,38,1669-1670-07,1669-1670,1669,1668/1669,72,4897
Plague,,Weekly,24,38,1669-1670-07,1669-1670,1669,1668/1669,72,4898
Plague,,Weekly,25,38,1669-1670-07,1669-1670,1669,1668/1669,72,4899
Plague,,Weekly,26,38,1669-1670-07,1669-1670,1669,1668/1669,72,4900
Plague,,Weekly,27,38,1669-1670-07,1669-1670,1669,1668/1669,72,4901
Plague,,Weekly,28,38,1669-1670-07,1669-1670,1669,1668/1669,72,4902
Plague,,Weekly,31,38,1669-1670-07,1669-1670,1669,1668/1669,72,4903
Plague,,Weekly,32,38,1669-1670-07,1669-1670,1669,1668/1669,72,4904
Plague,,Weekly,33,38,1669-1670-07,1669-1670,1669,1668/1669,72,4905
Plague,,Weekly,34,38,1669-1670-07,1669-1670,1669,1668/1669,72,4906
Plague,,Weekly,37,38,1669-1670-07,1669-1670,1669,1668/1669,72,4907
Plague,,Weekly,10,38,1669-1670-07,1669-1670,1669,1668/1669,72,4908
Plague,,Weekly,40,38,1669-1670-07,1669-1670,1669,1668/1669,72,4909
Plague,,Weekly,42,38,1669-1670-07,1669-1670,1669,1668/1669,72,4910
Plague,,Weekly,43,38,1669-1670-07,1669-1670,1669,1668/1669,72,4911
Plague,,Weekly,44,38,1669-1670-07,1669-1670,1669,1668/1669,72,4912
Plague,,Weekly,46,38,1669-1670-07,1669-1670,1669,1668/1669,72,4913
Plague,,Weekly,47,38,1669-1670-07,1669-1670,1669,1668/1669,72,4914
Plague,,Weekly,48,38,1669-1670-07,1669-1670,1669,1668/1669,72,4915
Plague,,Weekly,49,38,1669-1670-07,1669-1670,1669,1668/1669,72,4916
Plague,,Weekly,50,38,1669-1670-07,1669-1670,1669,1668/1669,72,4917
Plague,,Weekly,51,38,1669-1670-07,1669-1670,1669,1668/1669,72,4918
Plague,,Weekly,55,38,1669-1670-07,1669-1670,1669,1668/1669,72,4919
Plague,,Weekly,56,38,1669-1670-07,1669-1670,1669,1668/1669,72,4920
Plague,,Weekly,58,38,1669-1670-07,1669-1670,1669,1668/1669,72,4921
Plague,,Weekly,59,38,1669-1670-07,1669-1670,1669,1668/1669,72,4922
Plague,,Weekly,60,38,1669-1670-07,1669-1670,1669,1668/1669,72,4923
Plague,,Weekly,61,38,1669-1670-07,1669-1670,1669,1668/1669,72,4924
Plague,,Weekly,63,38,1669-1670-07,1669-1670,1669,1668/1669,72,4925
Plague,,Weekly,64,38,1669-1670-07,1669-1670,1669,1668/1669,72,4926
Plague,,Weekly,65,38,1669-1670-07,1669-1670,1669,1668/1669,72,4927
Plague,,Weekly,67,38,1669-1670-07,1669-1670,1669,1668/1669,72,4928
Plague,,Weekly,68,38,1669-1670-07,1669-1670,1669,1668/1669,72,4929
Plague,,Weekly,69,38,1669-1670-07,1669-1670,1669,1668/1669,72,4930
Plague,,Weekly,70,38,1669-1670-07,1669-1670,1669,1668/1669,72,4931
Plague,,Weekly,73,38,1669-1670-07,1669-1670,1669,1668/1669,72,4932
Plague,,Weekly,74,38,1669-1670-07,1669-1670,1669,1668/1669,72,4933
Plague,,Weekly,75,38,1669-1670-07,1669-1670,1669,1668/1669,72,4934
Plague,,Weekly,76,38,1669-1670-07,1669-1670,1669,1668/1669,72,4935
Plague,,Weekly,77,38,1669-1670-07,1669-1670,1669,1668/1669,72,4936
Plague,,Weekly,85,38,1669-1670-07,1669-1670,1669,1668/1669,72,4937
Plague,,Weekly,86,38,1669-1670-07,1669-1670,1669,1668/1669,72,4938
Plague,,Weekly,87,38,1669-1670-07,1669-1670,1669,1668/1669,72,4939
Plague,,Weekly,92,38,1669-1670-07,1669-1670,1669,1668/1669,72,4940
Plague,,Weekly,88,38,1669-1670-07,1669-1670,1669,1668/1669,72,4941
Plague,,Weekly,89,38,1669-1670-07,1669-1670,1669,1668/1669,72,4942
Plague,,Weekly,90,38,1669-1670-07,1669-1670,1669,1668/1669,72,4943
Plague,,Weekly,94,38,1669-1670-07,1669-1670,1669,1668/1669,72,4944
Plague,,Weekly,97,38,1669-1670-07,1669-1670,1669,1668/1669,72,4945
Plague,,Weekly,98,38,1669-1670-07,1669-1670,1669,1668/1669,72,4946
Plague,,Weekly,100,38,1669-1670-07,1669-1670,1669,1668/1669,72,4947
Plague,,Weekly,101,38,1669-1670-07,1669-1670,1669,1668/1669,72,4948
Plague,,Weekly,80,38,1669-1670-07,1669-1670,1669,1668/1669,72,4949
Plague,,Weekly,81,38,1669-1670-07,1669-1670,1669,1668/1669,72,4950
Plague,,Weekly,82,38,1669-1670-07,1669-1670,1669,1668/1669,72,4951
Plague,,Weekly,83,38,1669-1670-07,1669-1670,1669,1668/1669,72,4952
Plague,,Weekly,84,38,1669-1670-07,1669-1670,1669,1668/1669,72,4953
Plague,,Weekly,102,38,1669-1670-07,1669-1670,1669,1668/1669,72,4954
Plague,,Weekly,103,38,1669-1670-07,1669-1670,1669,1668/1669,72,4955
Plague,,Weekly,104,38,1669-1670-07,1669-1670,1669,1668/1669,72,4956
Plague,,Weekly,105,38,1669-1670-07,1669-1670,1669,1668/1669,72,4957
Plague,,Weekly,106,38,1669-1670-07,1669-1670,1669,1668/1669,72,4958
Plague,,Weekly,107,38,1669-1670-07,1669-1670,1669,1668/1669,72,4959
Plague,,Weekly,108,38,1669-1670-07,1669-1670,1669,1668/1669,72,4960
Plague,,Weekly,109,38,1669-1670-07,1669-1670,1669,1668/1669,72,4961
Plague,,Weekly,110,38,1669-1670-07,1669-1670,1669,1668/1669,72,4962
Plague,,Weekly,111,38,1669-1670-07,1669-1670,1669,1668/1669,72,4963
Plague,,Weekly,112,38,1669-1670-07,1669-1670,1669,1668/1669,72,4964
Plague,,Weekly,113,38,1669-1670-07,1669-1670,1669,1668/1669,72,4965
Plague,,Weekly,114,38,1669-1670-07,1669-1670,1669,1668/1669,72,4966
Plague,,Weekly,115,38,1669-1670-07,1669-1670,1669,1668/1669,72,4967
Plague,,Weekly,116,38,1669-1670-07,1669-1670,1669,1668/1669,72,4968
Plague,,Weekly,117,38,1669-1670-07,1669-1670,1669,1668/1669,72,4969
Plague,,Weekly,118,38,1669-1670-07,1669-1670,1669,1668/1669,72,4970
Plague,,Weekly,119,38,1669-1670-07,1669-1670,1669,1668/1669,72,4971
Plague,,Weekly,121,38,1669-1670-07,1669-1670,1669,1668/1669,72,4972
Plague,,Weekly,124,38,1669-1670-07,1669-1670,1669,1668/1669,72,4973
Plague,,Weekly,125,38,1669-1670-07,1669-1670,1669,1668/1669,72,4974
Plague,,Weekly,126,38,1669-1670-07,1669-1670,1669,1668/1669,72,4975
Plague,,Weekly,127,38,1669-1670-07,1669-1670,1669,1668/1669,72,4976
Plague,,Weekly,128,38,1669-1670-07,1669-1670,1669,1668/1669,72,4977
Plague,,Weekly,129,38,1669-1670-07,1669-1670,1669,1668/1669,72,4978
Plague,,Weekly,130,38,1669-1670-07,1669-1670,1669,1668/1669,72,4979
Plague,,Weekly,131,38,1669-1670-07,1669-1670,1669,1668/1669,72,4980
Plague,,Weekly,136,38,1669-1670-07,1669-1670,1669,1668/1669,72,4981
Plague,,Weekly,20,38,1669-1670-07,1669-1670,1669,1668/1669,72,4982
Plague,,Weekly,29,38,1669-1670-07,1669-1670,1669,1668/1669,72,4983
Plague,,Weekly,30,38,1669-1670-07,1669-1670,1669,1668/1669,72,4984
Plague,,Weekly,39,38,1669-1670-07,1669-1670,1669,1668/1669,72,4985
Plague,,Weekly,9,38,1669-1670-07,1669-1670,1669,1668/1669,72,4986
Plague,,Weekly,35,38,1669-1670-07,1669-1670,1669,1668/1669,72,4987
Plague,,Weekly,36,38,1669-1670-07,1669-1670,1669,1668/1669,72,4988
Plague,,Weekly,38,38,1669-1670-07,1669-1670,1669,1668/1669,72,4989
Plague,,Weekly,45,38,1669-1670-07,1669-1670,1669,1668/1669,72,4990
Plague,,Weekly,52,38,1669-1670-07,1669-1670,1669,1668/1669,72,4991
Plague,,Weekly,53,38,1669-1670-07,1669-1670,1669,1668/1669,72,4992
Plague,,Weekly,120,38,1669-1670-07,1669-1670,1669,1668/1669,72,4993
Plague,,Weekly,17,38,1669-1670-07,1669-1670,1669,1668/1669,72,4994
Plague,,Weekly,16,38,1669-1670-07,1669-1670,1669,1668/1669,72,4995
Plague,,Weekly,132,38,1669-1670-07,1669-1670,1669,1668/1669,72,4996
Plague,,Weekly,135,38,1669-1670-07,1669-1670,1669,1668/1669,72,4997
Plague,,Weekly,14,38,1669-1670-07,1669-1670,1669,1668/1669,72,4998
Plague,,Weekly,54,38,1669-1670-07,1669-1670,1669,1668/1669,72,4999
Plague,,Weekly,11,38,1669-1670-07,1669-1670,1669,1668/1669,72,5000
Plague,,Weekly,57,38,1669-1670-07,1669-1670,1669,1668/1669,72,5001
Plague,,Weekly,66,38,1669-1670-07,1669-1670,1669,1668/1669,72,5002
Plague,,Weekly,12,38,1669-1670-07,1669-1670,1669,1668/1669,72,5003
Plague,,Weekly,71,38,1669-1670-07,1669-1670,1669,1668/1669,72,5004
Plague,,Weekly,72,38,1669-1670-07,1669-1670,1669,1668/1669,72,5005
Plague,,Weekly,91,38,1669-1670-07,1669-1670,1669,1668/1669,72,5006
Plague,,Weekly,95,38,1669-1670-07,1669-1670,1669,1668/1669,72,5007
Plague,,Weekly,99,38,1669-1670-07,1669-1670,1669,1668/1669,72,5008
Plague,,Weekly,123,38,1669-1670-07,1669-1670,1669,1668/1669,72,5009
Plague,,Weekly,15,38,1669-1670-07,1669-1670,1669,1668/1669,72,5010
Plague,,Weekly,134,38,1669-1670-07,1669-1670,1669,1668/1669,72,5011
Plague,,Weekly,41,38,1669-1670-07,1669-1670,1669,1668/1669,72,5012
Plague,,Weekly,122,38,1669-1670-07,1669-1670,1669,1668/1669,72,5013
Plague,,Weekly,79,38,1669-1670-07,1669-1670,1669,1668/1669,72,5014
Plague,,Weekly,96,38,1669-1670-07,1669-1670,1669,1668/1669,72,5015
Plague,,Weekly,78,38,1669-1670-07,1669-1670,1669,1668/1669,72,5016
Plague,,Weekly,18,39,1669-1670-08,1669-1670,1669,1668/1669,72,5017
Plague,,Weekly,1,39,1669-1670-08,1669-1670,1669,1668/1669,72,5018
Plague,,Weekly,2,39,1669-1670-08,1669-1670,1669,1668/1669,72,5019
Plague,,Weekly,3,39,1669-1670-08,1669-1670,1669,1668/1669,72,5020
Plague,,Weekly,4,39,1669-1670-08,1669-1670,1669,1668/1669,72,5021
Plague,,Weekly,5,39,1669-1670-08,1669-1670,1669,1668/1669,72,5022
Plague,,Weekly,6,39,1669-1670-08,1669-1670,1669,1668/1669,72,5023
Plague,,Weekly,7,39,1669-1670-08,1669-1670,1669,1668/1669,72,5024
Plague,,Weekly,8,39,1669-1670-08,1669-1670,1669,1668/1669,72,5025
Plague,,Weekly,19,39,1669-1670-08,1669-1670,1669,1668/1669,72,5026
Plague,,Weekly,21,39,1669-1670-08,1669-1670,1669,1668/1669,72,5027
Plague,,Weekly,22,39,1669-1670-08,1669-1670,1669,1668/1669,72,5028
Plague,,Weekly,23,39,1669-1670-08,1669-1670,1669,1668/1669,72,5029
Plague,,Weekly,24,39,1669-1670-08,1669-1670,1669,1668/1669,72,5030
Plague,,Weekly,25,39,1669-1670-08,1669-1670,1669,1668/1669,72,5031
Plague,,Weekly,26,39,1669-1670-08,1669-1670,1669,1668/1669,72,5032
Plague,,Weekly,27,39,1669-1670-08,1669-1670,1669,1668/1669,72,5033
Plague,,Weekly,28,39,1669-1670-08,1669-1670,1669,1668/1669,72,5034
Plague,,Weekly,31,39,1669-1670-08,1669-1670,1669,1668/1669,72,5035
Plague,,Weekly,32,39,1669-1670-08,1669-1670,1669,1668/1669,72,5036
Plague,,Weekly,33,39,1669-1670-08,1669-1670,1669,1668/1669,72,5037
Plague,,Weekly,34,39,1669-1670-08,1669-1670,1669,1668/1669,72,5038
Plague,,Weekly,37,39,1669-1670-08,1669-1670,1669,1668/1669,72,5039
Plague,,Weekly,10,39,1669-1670-08,1669-1670,1669,1668/1669,72,5040
Plague,,Weekly,40,39,1669-1670-08,1669-1670,1669,1668/1669,72,5041
Plague,,Weekly,42,39,1669-1670-08,1669-1670,1669,1668/1669,72,5042
Plague,,Weekly,43,39,1669-1670-08,1669-1670,1669,1668/1669,72,5043
Plague,,Weekly,44,39,1669-1670-08,1669-1670,1669,1668/1669,72,5044
Plague,,Weekly,46,39,1669-1670-08,1669-1670,1669,1668/1669,72,5045
Plague,,Weekly,47,39,1669-1670-08,1669-1670,1669,1668/1669,72,5046
Plague,,Weekly,48,39,1669-1670-08,1669-1670,1669,1668/1669,72,5047
Plague,,Weekly,49,39,1669-1670-08,1669-1670,1669,1668/1669,72,5048
Plague,,Weekly,50,39,1669-1670-08,1669-1670,1669,1668/1669,72,5049
Plague,,Weekly,51,39,1669-1670-08,1669-1670,1669,1668/1669,72,5050
Plague,,Weekly,55,39,1669-1670-08,1669-1670,1669,1668/1669,72,5051
Plague,,Weekly,56,39,1669-1670-08,1669-1670,1669,1668/1669,72,5052
Plague,,Weekly,58,39,1669-1670-08,1669-1670,1669,1668/1669,72,5053
Plague,,Weekly,59,39,1669-1670-08,1669-1670,1669,1668/1669,72,5054
Plague,,Weekly,60,39,1669-1670-08,1669-1670,1669,1668/1669,72,5055
Plague,,Weekly,61,39,1669-1670-08,1669-1670,1669,1668/1669,72,5056
Plague,,Weekly,63,39,1669-1670-08,1669-1670,1669,1668/1669,72,5057
Plague,,Weekly,64,39,1669-1670-08,1669-1670,1669,1668/1669,72,5058
Plague,,Weekly,65,39,1669-1670-08,1669-1670,1669,1668/1669,72,5059
Plague,,Weekly,67,39,1669-1670-08,1669-1670,1669,1668/1669,72,5060
Plague,,Weekly,68,39,1669-1670-08,1669-1670,1669,1668/1669,72,5061
Plague,,Weekly,69,39,1669-1670-08,1669-1670,1669,1668/1669,72,5062
Plague,,Weekly,70,39,1669-1670-08,1669-1670,1669,1668/1669,72,5063
Plague,,Weekly,73,39,1669-1670-08,1669-1670,1669,1668/1669,72,5064
Plague,,Weekly,74,39,1669-1670-08,1669-1670,1669,1668/1669,72,5065
Plague,,Weekly,75,39,1669-1670-08,1669-1670,1669,1668/1669,72,5066
Plague,,Weekly,76,39,1669-1670-08,1669-1670,1669,1668/1669,72,5067
Plague,,Weekly,77,39,1669-1670-08,1669-1670,1669,1668/1669,72,5068
Plague,,Weekly,85,39,1669-1670-08,1669-1670,1669,1668/1669,72,5069
Plague,,Weekly,86,39,1669-1670-08,1669-1670,1669,1668/1669,72,5070
Plague,,Weekly,87,39,1669-1670-08,1669-1670,1669,1668/1669,72,5071
Plague,,Weekly,92,39,1669-1670-08,1669-1670,1669,1668/1669,72,5072
Plague,,Weekly,88,39,1669-1670-08,1669-1670,1669,1668/1669,72,5073
Plague,,Weekly,89,39,1669-1670-08,1669-1670,1669,1668/1669,72,5074
Plague,,Weekly,90,39,1669-1670-08,1669-1670,1669,1668/1669,72,5075
Plague,,Weekly,94,39,1669-1670-08,1669-1670,1669,1668/1669,72,5076
Plague,,Weekly,97,39,1669-1670-08,1669-1670,1669,1668/1669,72,5077
Plague,,Weekly,98,39,1669-1670-08,1669-1670,1669,1668/1669,72,5078
Plague,,Weekly,100,39,1669-1670-08,1669-1670,1669,1668/1669,72,5079
Plague,,Weekly,101,39,1669-1670-08,1669-1670,1669,1668/1669,72,5080
Plague,,Weekly,80,39,1669-1670-08,1669-1670,1669,1668/1669,72,5081
Plague,,Weekly,81,39,1669-1670-08,1669-1670,1669,1668/1669,72,5082
Plague,,Weekly,82,39,1669-1670-08,1669-1670,1669,1668/1669,72,5083
Plague,,Weekly,83,39,1669-1670-08,1669-1670,1669,1668/1669,72,5084
Plague,,Weekly,84,39,1669-1670-08,1669-1670,1669,1668/1669,72,5085
Plague,,Weekly,102,39,1669-1670-08,1669-1670,1669,1668/1669,72,5086
Plague,,Weekly,103,39,1669-1670-08,1669-1670,1669,1668/1669,72,5087
Plague,,Weekly,104,39,1669-1670-08,1669-1670,1669,1668/1669,72,5088
Plague,,Weekly,105,39,1669-1670-08,1669-1670,1669,1668/1669,72,5089
Plague,,Weekly,106,39,1669-1670-08,1669-1670,1669,1668/1669,72,5090
Plague,,Weekly,107,39,1669-1670-08,1669-1670,1669,1668/1669,72,5091
Plague,,Weekly,108,39,1669-1670-08,1669-1670,1669,1668/1669,72,5092
Plague,,Weekly,109,39,1669-1670-08,1669-1670,1669,1668/1669,72,5093
Plague,,Weekly,110,39,1669-1670-08,1669-1670,1669,1668/1669,72,5094
Plague,,Weekly,111,39,1669-1670-08,1669-1670,1669,1668/1669,72,5095
Plague,,Weekly,112,39,1669-1670-08,1669-1670,1669,1668/1669,72,5096
Plague,,Weekly,113,39,1669-1670-08,1669-1670,1669,1668/1669,72,5097
Plague,,Weekly,114,39,1669-1670-08,1669-1670,1669,1668/1669,72,5098
Plague,,Weekly,115,39,1669-1670-08,1669-1670,1669,1668/1669,72,5099
Plague,,Weekly,116,39,1669-1670-08,1669-1670,1669,1668/1669,72,5100
Plague,,Weekly,117,39,1669-1670-08,1669-1670,1669,1668/1669,72,5101
Plague,,Weekly,118,39,1669-1670-08,1669-1670,1669,1668/1669,72,5102
Plague,,Weekly,119,39,1669-1670-08,1669-1670,1669,1668/1669,72,5103
Plague,,Weekly,121,39,1669-1670-08,1669-1670,1669,1668/1669,72,5104
Plague,,Weekly,124,39,1669-1670-08,1669-1670,1669,1668/1669,72,5105
Plague,,Weekly,125,39,1669-1670-08,1669-1670,1669,1668/1669,72,5106
Plague,,Weekly,126,39,1669-1670-08,1669-1670,1669,1668/1669,72,5107
Plague,,Weekly,127,39,1669-1670-08,1669-1670,1669,1668/1669,72,5108
Plague,,Weekly,128,39,1669-1670-08,1669-1670,1669,1668/1669,72,5109
Plague,,Weekly,129,39,1669-1670-08,1669-1670,1669,1668/1669,72,5110
Plague,,Weekly,130,39,1669-1670-08,1669-1670,1669,1668/1669,72,5111
Plague,,Weekly,131,39,1669-1670-08,1669-1670,1669,1668/1669,72,5112
Plague,,Weekly,136,39,1669-1670-08,1669-1670,1669,1668/1669,72,5113
Plague,,Weekly,20,39,1669-1670-08,1669-1670,1669,1668/1669,72,5114
Plague,,Weekly,29,39,1669-1670-08,1669-1670,1669,1668/1669,72,5115
Plague,,Weekly,30,39,1669-1670-08,1669-1670,1669,1668/1669,72,5116
Plague,,Weekly,39,39,1669-1670-08,1669-1670,1669,1668/1669,72,5117
Plague,,Weekly,9,39,1669-1670-08,1669-1670,1669,1668/1669,72,5118
Plague,,Weekly,35,39,1669-1670-08,1669-1670,1669,1668/1669,72,5119
Plague,,Weekly,36,39,1669-1670-08,1669-1670,1669,1668/1669,72,5120
Plague,,Weekly,38,39,1669-1670-08,1669-1670,1669,1668/1669,72,5121
Plague,,Weekly,45,39,1669-1670-08,1669-1670,1669,1668/1669,72,5122
Plague,,Weekly,52,39,1669-1670-08,1669-1670,1669,1668/1669,72,5123
Plague,,Weekly,53,39,1669-1670-08,1669-1670,1669,1668/1669,72,5124
