"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
24448,34816,3749,1,1638,,,31,,,Bodleian-1638-31-verso,,,12,,,July,,,19,,,July,,,1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,23,,,,,,1,,,46,,,20,,,1,,,,,,,,,2,,,5,,,"one at S. Olaves in Southwarke, two at S. Saviours in Southwarke, one at S. Katherins Tower and one at S. Martins in the Fields",,,2,,,,,,,,,32,,,,,,87,,,"flox 18; small-pox 69",,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,17,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,7,,,1,,,,,,1,,,,,,3,,,12,,,,,,,,,26,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Sore mouth",,,84,,,93,,,177,,,175,,,172,,,347,,,6,,,67,,,,,,,,,,,
24449,34817,3750,1,1638,,,32,,,Bodleian-1638-32-verso,,,19,,,July,,,26,,,July,,,,,,8,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,25,,,,,,,,,58,,,14,,,1,,,,,,,,,1,,,5,,,"one at St. James Garlickehithe, two at St. Olaves in Southwarke, one at Saint Giles in the Fields, and one at St. Katherines Tower",,,,,,,,,,,,33,,,,,,94,,,"flox 23; small-pox 71",,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,25,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,1,,,6,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,9,,,,,,,,,38,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,"Cut her owne throate at St. James Clarkenwell ",,,3,,,"Brused 1; Fall 1; Kild with a fall at St. Katherines Tower 1",,,87,,,87,,,174,,,199,,,185,,,384,,,5,,,37,,,,,,,,,,,
24450,34818,3751,1,1638,,,33,,,Bodleian-1638-33-verso,,,26,,,July,,,2,,,August,,,1,,,12,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,7,,,15,,,,,,1,,,64,,,17,,,2,,,,,,,,,6,,,,,,,,,,,,,,,,,,15,,,,,,92,,,"flox 24; small-pox 68",,,11,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,21,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,1,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,1,,,3,,,,,,,,,,,,8,,,1,,,,,,1,,,,,,1,,,4,,,,,,,,,43,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,"Kild with the fall of a wall at St. Giles in the Fields",,,104,,,96,,,200,,,186,,,188,,,374,,,4,,,-10,,,,,,,,,,,
24452,34820,3761,1,1638,,,36,,,Bodleian-1638-36-verso,,,16,,,August,,,23,,,August,,,2,,,18,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,29,,,,,,1,,,52,,,16,,,,,,,,,,,,2,,,1,,,"Drowned at Saint Katherine Tower",,,,,,,,,,,,43,,,,,,67,,,"flox 19; small-pox 48",,,9,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,20,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,16,,,,,,1,,,1,,,,,,,,,,,,2,,,2,,,,,,1,,,,,,,,,,,,13,,,1,,,,,,,,,1,,,6,,,,,,,,,,,,20,,,,,,,,,,,,,,,1,,,5,,,,,,,,,27,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,"one at St. Martins in the fields, and one with a fall out of a window at St. Mary Aldermary; Sore brest 1",,,102,,,97,,,199,,,193,,,178,,,371,,,16,,,-38,,,,,,,,,,,
24478,34821,3803,1,1638,,,37,,,Bodleian-1638-37-verso,,,23,,,August,,,30,,,August,,,3,,,8,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,16,,,,,,2,,,50,,,13,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,66,,,,,,81,,,"flox 30; small-pox 51",,,10,,,1,,,"Found dead in the fields, at St. Giles in the fields",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,16,,,,,,,,,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,12,,,1,,,,,,,,,,,,2,,,,,,,,,,,,9,,,2,,,,,,,,,,,,,,,10,,,,,,1,,,21,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,"Sore Leg 1; Sore mouth 2",,,105,,,85,,,190,,,204,,,175,,,379,,,21,,,8,,,,,,,,,,,
24479,34822,3804,1,1638,,,38,,,Bodleian-1638-38-verso,,,30,,,August,,,6,,,September,,,,,,21,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,6,,,25,,,,,,,,,68,,,10,,,,,,,,,,,,5,,,1,,,"Drowned in a tub of water at St. Andrew Vndershaft",,,,,,,,,1,,,58,,,,,,53,,,"flox 12; small-pox 41",,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,5,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,10,,,,,,,,,27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,"Dead in the fields, at Saint Giles in the fields",,,116,,,90,,,206,,,199,,,188,,,387,,,36,,,8,,,,,,,,,,,
24480,34823,3805,1,1638,,,39,,,Bodleian-1638-39-verso,,,6,,,September,,,13,,,September,,,1,,,11,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,25,,,,,,,,,54,,,12,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,65,,,,,,65,,,"flox 19; small-pox 46",,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,19,,,,,,,,,1,,,,,,3,,,,,,,,,1,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,2,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,5,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,8,,,,,,,,,24,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,"Sore leg 1",,,117,,,86,,,203,,,214,,,179,,,393,,,34,,,6,,,,,,,,,,,
24481,34824,3806,1,1638,,,40,,,Bodleian-1638-40-verso,,,13,,,September,,,20,,,September,,,,,,17,,,2,,,1,,,,,,,,,,,,1,,,3,,,,,,,,,1,,,,,,2,,,22,,,,,,,,,69,,,16,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,50,,,,,,79,,,"flox 29; small-pox 50",,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,14,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,3,,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,14,,,,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,1,,,,,,2,,,4,,,,,,1,,,14,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,3,,,1,,,"Strangled by her mother at Saint Iames Clarkenwell.",,,,,,,,,3,,,"Dead in the streete at Saint Anne Blackfryers 1; Dead in the Cage at Saint Botolph Aldersgate 1; Issue 1",,,92,,,101,,,193,,,215,,,172,,,387,,,26,,,-6,,,,,,,,,,,
24482,34825,3807,1,1638,,,41,,,Bodleian-1638-41-verso,,,20,,,September,,,27,,,September,,,,,,15,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,18,,,,,,,,,45,,,19,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,51,,,,,,61,,,"flox 20; small-pox 41",,,6,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,12,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,18,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,2,,,,,,1,,,"Starved at Nurse",,,11,,,,,,,,,,,,,,,1,,,3,,,,,,,,,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,"Slaine at S. Clement Danes",,,,,,,,,3,,,"Dead in the streete at Saint Saviours in Southwarke 1; Frighted 1; Kild with the fall of a Iacke-waight at Saint Buttolph Bishopsgate 1",,,109,,,94,,,203,,,164,,,159,,,323,,,18,,,-64,,,,,,,,,,,
24483,34826,3808,1,1638,,,42,,,Bodleian-1638-42-verso,,,27,,,September,,,4,,,October,,,1,,,16,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,23,,,,,,,,,67,,,8,,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,61,,,,,,53,,,"flox 15; small-pox 38",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,23,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,2,,,2,,,,,,,,,9,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,98,,,88,,,186,,,177,,,146,,,323,,,14,,,0,,,,,,,,,,,
24484,34827,3809,1,1638,,,43,,,Bodleian-1638-43-verso,,,4,,,October,,,11,,,October,,,,,,16,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,18,,,,,,,,,64,,,13,,,,,,,,,,,,5,,,2,,,"one at St. Bartholomew Exchange, and one at Saint Katherines Tower",,,,,,,,,,,,40,,,1,,,62,,,"flox 15; small-pox 47",,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,12,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,4,,,1,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,1,,,,,,,,,1,,,3,,,,,,,,,14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Kild with a blow on the head at S. James Garlickhithe ",,,,,,,,,,,,,,,74,,,82,,,156,,,157,,,145,,,302,,,12,,,-21,,,,,,,,,,,
24485,34828,3840,1,1638,,,44,,,Bodleian-1638-44-verso,,,11,,,October,,,18,,,October,,,,,,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,5,,,13,,,,,,,,,60,,,9,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,38,,,,,,53,,,"flox 15; small-pox 38",,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,14,,,,,,1,,,,,,2,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,1,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,1,,,"one with a Cart at S. Saviours in Southwarke",,,,,,,,,4,,,"one with a fall downe a paire of staires at Saint Katherines Cree-church; one with a wound in the head at Saint Georges in Southarke; Sore throate 1; Swelling 1",,,97,,,94,,,194,,,149,,,145,,,294,,,14,,,-8,,,,,,,,,,,
24486,34829,3841,1,1638,,,45,,,Bodleian-1638-45-verso,,,18,,,October,,,25,,,October,,,,,,12,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,19,,,,,,1,,,52,,,5,,,,,,,,,,,,6,,,2,,,"one at St. Katherines Tower; and one in a Well at Saint Giles Creplegate",,,,,,,,,,,,34,,,,,,42,,,"flox 16; small-pox 27",,,5,,,1,,,"Dead in the street at Christ Church",,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,2,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,85,,,83,,,168,,,136,,,111,,,247,,,4,,,-47,,,,,,,,,,,
24487,34830,3847,1,1638,,,48,,,Bodleian-1638-48-verso,,,8,,,November,,,15,,,November,,,,,,13,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,6,,,23,,,,,,1,,,38,,,4,,,1,,,,,,,,,12,,,,,,,,,,,,,,,,,,31,,,,,,30,,,"flox 7; small-pox 23",,,2,,,1,,,"Dead in the streete at Saint Ethelborough",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,14,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,2,,,2,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,3,,,,,,,,,13,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,,,"Found murthered (a childe) at Saint Giles Creplegate",,,,,,,,,1,,,"Bleach 1",,,108,,,91,,,199,,,126,,,112,,,238,,,2,,,-2,,,,,,,,,,,
24513,34831,3672,1,1638,,,49,,,Bodleian-1638-49-verso,,,15,,,November,,,22,,,November,,,2,,,10,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,8,,,11,,,,,,,,,44,,,4,,,2,,,,,,,,,10,,,,,,,,,,,,,,,,,,26,,,,,,29,,,"flox 7; small-pox 22",,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,15,,,,,,,,,2,,,,,,1,,,,,,,,,1,,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,13,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,3,,,1,,,"Slaine there one [Saint Andrewes in Holborne]",,,,,,,,,4,,,"Burnt by misfortune at Saint Sepulchers; Chocked with a fifhbone, at S.Saviours in Southwarke; Kild with a fall at Saint Andrewes in Holborne; Sore Leg",,,101,,,83,,,186,,,116,,,111,,,227,,,3,,,-11,,,,,,,,,,,
24514,34832,3681,1,1638,,,50,,,Bodleian-1638-50-verso,,,22,,,November,,,29,,,November,,,,,,12,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,16,,,,,,,,,41,,,9,,,2,,,,,,,,,9,,,,,,,,,,,,,,,,,,24,,,,,,35,,,"flox 9; small-pox 26",,,1,,,1,,,"Dead in the ftreete at Saint Sepulchers",,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,12,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,2,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,"Hanged himfelfe at St. Bnt-tolph Alderfgate",,,2,,,"Kild at S.Mary Whitechap; Sore mouth",,,104,,,100,,,204,,,123,,,107,,,230,,,0,,,3,,,,,,,,,,,
24515,34833,3686,1,1638,,,3,,,Bodleian-1638-03-verso,,,27,,,December,,,3,,,January,,,,,,18,,,6,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,5,,,13,,,,,,,,,49,,,6,,,2,,,,,,,,,9,,,,,,,,,,,,,,,,,,18,,,,,,10,,,"flox 1; small-pox 9",,,,,,1,,,"Dead in the ftreete at S. Mi-chael Queenehithe",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,6,,,1,,,,,,,,,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,1,,,2,,,,,,,,,14,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,102,,,106,,,208,,,117,,,102,,,219,,,1,,,46,,,,,,,,,,,
24516,34834,3688,1,1638,,,4,,,Bodleian-1638-04-verso,,,3,,,January,,,10,,,January,,,,,,13,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,9,,,,,,,,,52,,,7,,,4,,,,,,,,,7,,,,,,,,,,,,,,,,,,24,,,1,,,7,,,"flox 1; small-pox 7",,,,,,2,,,"in the streete 2. one at S. Sepulchers, and one at S. Clement Danes",,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,15,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,13,,,,,,,,,,,,,,,2,,,3,,,,,,,,,7,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,"Smothered at Saint Mary Whitechappell",,,,,,,,,,,,,,,104,,,84,,,188,,,123,,,85,,,208,,,1,,,-11,,,,,,,,,,,
24517,34835,3691,1,1638,,,5,,,Bodleian-1638-05-verso,,,10,,,January,,,17,,,January,,,1,,,18,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,19,,,,,,1,,,55,,,8,,,1,,,,,,,,,6,,,,,,,,,,,,,,,,,,21,,,,,,6,,,"flox 0; small-pox 6",,,2,,,1,,,"Dead in the ftreete at Saint Buttolph Aldergate",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,17,,,,,,,,,,,,,,,1,,,,,,1,,,2,,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,Frighted,,,116,,,83,,,199,,,127,,,92,,,219,,,0,,,11,,,,,,,,,,,
24518,34836,3698,1,1638,,,6,,,Bodleian-1638-06-verso,,,17,,,January,,,24,,,January,,,2,,,18,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,15,,,,,,,,,43,,,4,,,3,,,,,,,,,12,,,1,,,"Drowned at Saint Dunftans in the East",,,2,,,,1,,,,,21,,,,,,9,,,"flox 2; small-pox 7",,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,21,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,1,,,,,,1,,,4,,,,,,,,,10,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,"Slaine at Saint Brides",,,,,,,,,3,,,"Broken legge 1; Dead in the Cage two, one at S.Andrewes Holborne, and one at St. Giles Cre-plegate",,,112,,,99,,,211,,,112,,,110,,,222,,,0,,,3,,,,,,,,,,,
