Omeka Item #,DataScribe Item #,DataScribe Record #,DataScribe Record Position,Unique Identifier,is_missing,is_illegible,Start day,is_missing,is_illegible,Start month,is_missing,is_illegible,Start year,is_missing,is_illegible,End day,is_missing,is_illegible,End month,is_missing,is_illegible,End year,is_missing,is_illegible,St Alban Woodstreet - Buried,is_missing,is_illegible,St Alban Woodstreet - Plague,is_missing,is_illegible,Alhallows Barking - Buried,is_missing,is_illegible,Alhallows Barking - Plague,is_missing,is_illegible,Alhallows Breadstreet - Buried,is_missing,is_illegible,Alhallows Breadstreet - Plague,is_missing,is_illegible,Alhallows Great - Buried,is_missing,is_illegible,Alhallows Great - Plague,is_missing,is_illegible,Alhallows Honylane - Buried,is_missing,is_illegible,Alhallows Honylane - Plague,is_missing,is_illegible,Alhallows Lesse - Buried,is_missing,is_illegible,Alhallows Lesse - Plague,is_missing,is_illegible,Alhallows Lumbardstreet - Buried,is_missing,is_illegible,Alhallows Lumbardstreet - Plague,is_missing,is_illegible,Alhallows Stayning - Buried,is_missing,is_illegible,Alhallows Stayning - Plague,is_missing,is_illegible,Alhallows the Wall - Buried,is_missing,is_illegible,Alhallows the Wall - Plague,is_missing,is_illegible,St Alphage - Buried,is_missing,is_illegible,St Alphage - Plague,is_missing,is_illegible,St Andrew Hubbard - Buried,is_missing,is_illegible,St Andrew Hubbard - Plague,is_missing,is_illegible,St Andrew Undershaft - Buried,is_missing,is_illegible,St Andrew Undershaft - Plague,is_missing,is_illegible,St Andrew Wardrobe - Buried,is_missing,is_illegible,St Andrew Wardrobe - Plague,is_missing,is_illegible,St Ann Aldersgate - Buried,is_missing,is_illegible,St Ann Aldersgate - Plague,is_missing,is_illegible,St Ann Blackfryers - Buried,is_missing,is_illegible,St Ann Blackfryers - Plague,is_missing,is_illegible,St Antholins Parish - Buried,is_missing,is_illegible,St Antholins Parish - Plague,is_missing,is_illegible,St Austins Parish - Buried,is_missing,is_illegible,St Austins Parish - Plague,is_missing,is_illegible,St Bartholomew Exchange - Buried,is_missing,is_illegible,St Bartholomew Exchange - Plague,is_missing,is_illegible,St Bennet Fynck - Buried,is_missing,is_illegible,St Bennet Fynck - Plague,is_missing,is_illegible,St Bennet Gracechurch - Buried,is_missing,is_illegible,St Bennet Gracechurch - Plague,is_missing,is_illegible,St Bennet Paulswharf - Buried,is_missing,is_illegible,St Bennet Paulswharf - Plague,is_missing,is_illegible,St Bennet Sherehog - Buried,is_missing,is_illegible,St Bennet Sherehog - Plague,is_missing,is_illegible,St Botolph Billingsgate - Buried,is_missing,is_illegible,St Botolph Billingsgate - Plague,is_missing,is_illegible,Christ Church - Buried,is_missing,is_illegible,Christ Church - Plague,is_missing,is_illegible,St Christophers - Buried,is_missing,is_illegible,St Christophers - Plague,is_missing,is_illegible,St Clement Eastcheap - Buried,is_missing,is_illegible,St Clement Eastcheap - Plague,is_missing,is_illegible,St Dionis Backchurch - Buried,is_missing,is_illegible,St Dionis Backchurch - Plague,is_missing,is_illegible,St Dunstan East - Buried,is_missing,is_illegible,St Dunstan East - Plague,is_missing,is_illegible,St Edmund Lumbardstr. - Buried,is_missing,is_illegible,St Edmund Lumbardstr. - Plague,is_missing,is_illegible,St Ethelborough - Buried,is_missing,is_illegible,St Ethelborough - Plague,is_missing,is_illegible,St Faith - Buried,is_missing,is_illegible,St Faith - Plague,is_missing,is_illegible,St Foster - Buried,is_missing,is_illegible,St Foster - Plague,is_missing,is_illegible,St Gabriel Fenchurch - Buried,is_missing,is_illegible,St Gabriel Fenchurch - Plague,is_missing,is_illegible,St George Botolphlane - Buried,is_missing,is_illegible,St George Botolphlane - Plague,is_missing,is_illegible,St Gregory by St Pauls - Buried,is_missing,is_illegible,St Gregory by St Pauls - Plague,is_missing,is_illegible,St Hellen - Buried,is_missing,is_illegible,St Hellen - Plague,is_missing,is_illegible,St James Dukes place - Buried,is_missing,is_illegible,St James Dukes place - Plague,is_missing,is_illegible,St James Garlickhithe - Buried,is_missing,is_illegible,St James Garlickhithe - Plague,is_missing,is_illegible,St John Baptist - Buried,is_missing,is_illegible,St John Baptist - Plague,is_missing,is_illegible,St John Evangelist - Buried,is_missing,is_illegible,St John Evangelist - Plague,is_missing,is_illegible,St John Zachary - Buried,is_missing,is_illegible,St John Zachary - Plague,is_missing,is_illegible,St Katharine Coleman - Buried,is_missing,is_illegible,St Katharine Coleman - Plague,is_missing,is_illegible,St Katharine Creechurch - Buried,is_missing,is_illegible,St Katharine Creechurch - Plague,is_missing,is_illegible,St Lawrence Jewry - Buried,is_missing,is_illegible,St Lawrence Jewry - Plague,is_missing,is_illegible,St Lawrence Pountney - Buried,is_missing,is_illegible,St Lawrence Pountney - Plague,is_missing,is_illegible,St Leonard Eastcheap - Buried,is_missing,is_illegible,St Leonard Eastcheap - Plague,is_missing,is_illegible,St Leonard Fosterlane - Buried,is_missing,is_illegible,St Leonard Fosterlane - Plague,is_missing,is_illegible,St Magnus Parish - Buried,is_missing,is_illegible,St Magnus Parish - Plague,is_missing,is_illegible,St Margaret Lothbury - Buried,is_missing,is_illegible,St Margaret Lothbury - Plague,is_missing,is_illegible,St Margaret Moses - Buried,is_missing,is_illegible,St Margaret Moses - Plague,is_missing,is_illegible,St Margaret Newfishstreet - Buried,is_missing,is_illegible,St Margaret Newfishstreet - Plague,is_missing,is_illegible,St Margaret Pattons - Buried,is_missing,is_illegible,St Margaret Pattons - Plague,is_missing,is_illegible,St Mary Abchurch - Buried,is_missing,is_illegible,St Mary Abchurch - Plague,is_missing,is_illegible,St Mary Aldermanbury - Buried,is_missing,is_illegible,St Mary Aldermanbury - Plague,is_missing,is_illegible,St Mary Aldermary - Buried,is_missing,is_illegible,St Mary Aldermary - Plague,is_missing,is_illegible,St Mary le Bow - Buried,is_missing,is_illegible,St Mary le Bow - Plague,is_missing,is_illegible,St Mary Bothaw - Buried,is_missing,is_illegible,St Mary Bothaw - Plague,is_missing,is_illegible,St Mary Colechurch - Buried,is_missing,is_illegible,St Mary Colechurch - Plague,is_missing,is_illegible,St Mary Hill - Buried,is_missing,is_illegible,St Mary Hill - Plague,is_missing,is_illegible,St Mary Mounthaw - Buried,is_missing,is_illegible,St Mary Mounthaw - Plague,is_missing,is_illegible,St Mary Sommerset - Buried,is_missing,is_illegible,St Mary Sommerset - Plague,is_missing,is_illegible,St Mary Stayning - Buried,is_missing,is_illegible,St Mary Stayning - Plague,is_missing,is_illegible,St Mary Woolchurch - Buried,is_missing,is_illegible,St Mary Woolchurch - Plague,is_missing,is_illegible,St Mary Woolnoth - Buried,is_missing,is_illegible,St Mary Woolnoth - Plague,is_missing,is_illegible,St Martin Iremongerlane - Buried,is_missing,is_illegible,St Martin Iremongerlane - Plague,is_missing,is_illegible,St Martin Ludgate - Buried,is_missing,is_illegible,St Martin Ludgate - Plague,is_missing,is_illegible,St Martin Orgars - Buried,is_missing,is_illegible,St Martin Orgars - Plague,is_missing,is_illegible,St Martin Outwich - Buried,is_missing,is_illegible,St Martin Outwich - Plague,is_missing,is_illegible,St Martin Vintrey - Buried,is_missing,is_illegible,St Martin Vintrey - Plague,is_missing,is_illegible,St Matthew Fridaystreet - Buried,is_missing,is_illegible,St Matthew Fridaystreet - Plague,is_missing,is_illegible,St Maudlin Milkstreet - Buried,is_missing,is_illegible,St Maudlin Milkstreet - Plague,is_missing,is_illegible,St Maudlin Oldfishstreet - Buried,is_missing,is_illegible,St Maudlin Oldfishstreet - Plague,is_missing,is_illegible,St Michael Bassishaw - Buried,is_missing,is_illegible,St Michael Bassishaw - Plague,is_missing,is_illegible,St Michael Cornhil - Buried,is_missing,is_illegible,St Michael Cornhil - Plague,is_missing,is_illegible,St Michael Crookedlane - Buried,is_missing,is_illegible,St Michael Crookedlane - Plague,is_missing,is_illegible,St Michael Queenhithe - Buried,is_missing,is_illegible,St Michael Queenhithe - Plague,is_missing,is_illegible,St Michael Quern - Buried,is_missing,is_illegible,St Michael Quern - Plague,is_missing,is_illegible,St Michael Royal - Buried,is_missing,is_illegible,St Michael Royal - Plague,is_missing,is_illegible,St Michael Woodstreet - Buried,is_missing,is_illegible,St Michael Woodstreet - Plague,is_missing,is_illegible,St Mildred Breadstreet - Buried,is_missing,is_illegible,St Mildred Breadstreet - Plague,is_missing,is_illegible,St Mildred Poultrey - Buried,is_missing,is_illegible,St Mildred Poultrey - Plague,is_missing,is_illegible,St Nicholas Acons - Buried,is_missing,is_illegible,St Nicholas Acons - Plague,is_missing,is_illegible,St Nicholas Coleabby - Buried,is_missing,is_illegible,St Nicholas Coleabby - Plague,is_missing,is_illegible,St Nicholas Olaves - Buried,is_missing,is_illegible,St Nicholas Olaves - Plague,is_missing,is_illegible,St Olave Hartstreet - Buried,is_missing,is_illegible,St Olave Hartstreet - Plague,is_missing,is_illegible,St Olave Jewry - Buried,is_missing,is_illegible,St Olave Jewry - Plague,is_missing,is_illegible,St Olave Silverstreet - Buried,is_missing,is_illegible,St Olave Silverstreet - Plague,is_missing,is_illegible,St Pancras Soperlane - Buried,is_missing,is_illegible,St Pancras Soperlane - Plague,is_missing,is_illegible,St Peter Cheap - Buried,is_missing,is_illegible,St Peter Cheap - Plague,is_missing,is_illegible,St Peter Cornhil - Buried,is_missing,is_illegible,St Peter Cornhil - Plague,is_missing,is_illegible,St Peter Paulswharf - Buried,is_missing,is_illegible,St Peter Paulswharf - Plague,is_missing,is_illegible,St Peter Poor - Buried,is_missing,is_illegible,St Peter Poor - Plague,is_missing,is_illegible,St Steven Colemanstreet - Buried,is_missing,is_illegible,St Steven Colemanstreet - Plague,is_missing,is_illegible,St Steven Walbrook - Buried,is_missing,is_illegible,St Steven Walbrook - Plague,is_missing,is_illegible,St Swithin - Buried,is_missing,is_illegible,St Swithin - Plague,is_missing,is_illegible,St Thomas Apostles - Buried,is_missing,is_illegible,St Thomas Apostles - Plague,is_missing,is_illegible,Trinity Parish - Buried,is_missing,is_illegible,Trinity Parish - Plague,is_missing,is_illegible,Christened in the 97 Parishes within the Walls,is_missing,is_illegible,Buried in the 97 Parishes within the Walls,is_missing,is_illegible,Plague in the 97 Parishes within the Walls,is_missing,is_illegible,St Andrew Holborn - Buried,is_missing,is_illegible,St Andrew Holborn - Plague,is_missing,is_illegible,St Bartholomew Great - Buried,is_missing,is_illegible,St Bartholomew Great - Plague,is_missing,is_illegible,St Bartholomew Less - Buried,is_missing,is_illegible,St Bartholomew Less - Plague,is_missing,is_illegible,St Bridget - Buried,is_missing,is_illegible,St Bridget - Plague,is_missing,is_illegible,Bridewel Precinct - Buried,is_missing,is_illegible,Bridewel Precinct - Plague,is_missing,is_illegible,St Botolph Aldersgate - Buried,is_missing,is_illegible,St Botolph Aldersgate - Plague,is_missing,is_illegible,St Botolph Aldgate - Buried,is_missing,is_illegible,St Botolph Aldgate - Plague,is_missing,is_illegible,St Botolph Bishopsgate - Buried,is_missing,is_illegible,St Botolph Bishopsgate - Plague,is_missing,is_illegible,St Dunstan West - Buried,is_missing,is_illegible,St Dunstan West - Plague,is_missing,is_illegible,St George Southwark - Buried,is_missing,is_illegible,St George Southwark - Plague,is_missing,is_illegible,St Giles Cripplegate - Buried,is_missing,is_illegible,St Giles Cripplegate - Plague,is_missing,is_illegible,St Olave Southwark - Buried,is_missing,is_illegible,St Olave Southwark - Plague,is_missing,is_illegible,Saviours Southwark - Buried,is_missing,is_illegible,Saviours Southwark - Plague,is_missing,is_illegible,S Sepulchres Parish - Buried,is_missing,is_illegible,S Sepulchres Parish - Plague,is_missing,is_illegible,St Thomas Southwark - Buried,is_missing,is_illegible,St Thomas Southwark - Plague,is_missing,is_illegible,Trinity Minories - Buried,is_missing,is_illegible,Trinity Minories - Plague,is_missing,is_illegible,Pesthouse Without the Walls - Buried,is_missing,is_illegible,Pesthouse Without the Walls - Plague,is_missing,is_illegible,Christened in the 16 Parishes without the Walls,is_missing,is_illegible,Buried in the 16 Parishes without the Walls,is_missing,is_illegible,Plague in the 16 Parishes without the Walls,is_missing,is_illegible,Christ Church in Surry - Buried,is_missing,is_illegible,Christ Church in Surrey - Plague,is_missing,is_illegible,St Giles in the Field - Buried,is_missing,is_illegible,St Giles in the Field - Plague,is_missing,is_illegible,Hackney Parish - Buried,is_missing,is_illegible,Hackney Parish - Plague,is_missing,is_illegible,St James Clerkenwel - Buried,is_missing,is_illegible,St James Clerkenwel - Plague,is_missing,is_illegible,St Katharine Tower - Buried,is_missing,is_illegible,St Katharine Tower - Plague,is_missing,is_illegible,Lambeth Parish - Buried,is_missing,is_illegible,Lambeth Parish - Plague,is_missing,is_illegible,St Leonard Shoreditch - Buried,is_missing,is_illegible,St Leonard Shoreditch - Plague,is_missing,is_illegible,St Magdalen Bermondsey - Buried,is_missing,is_illegible,St Magdalen Bermondsey - Plague,is_missing,is_illegible,St Mary Islington - Buried,is_missing,is_illegible,St Mary Islington - Plague,is_missing,is_illegible,St Mary Newington - Buried,is_missing,is_illegible,St Mary Newington - Plague,is_missing,is_illegible,St Mary Whitechappel - Buried,is_missing,is_illegible,St Mary Whitechappel - Plague,is_missing,is_illegible,St Pauls Shadwel - Buried,is_missing,is_illegible,St Pauls Shadwel - Plague,is_missing,is_illegible,Rothorith Parish - Buried,is_missing,is_illegible,Rothorith Parish - Plague,is_missing,is_illegible,Stepney Parish - Buried,is_missing,is_illegible,Stepney Parish - Plague,is_missing,is_illegible,Christened in the 13 out-Parishes in Middlesex and Surrey,is_missing,is_illegible,Buried in the 13 out-Parishes in Middlesex and Surrey,is_missing,is_illegible,Plague in the 13 out-Parishes in Middlesex and Surrey,is_missing,is_illegible,St Clement Danes - Buried,is_missing,is_illegible,St Clement Danes - Plague,is_missing,is_illegible,St Paul Covent Garden - Buried,is_missing,is_illegible,St Paul Covent Garden - Plague,is_missing,is_illegible,St Martin in the fields - Buried,is_missing,is_illegible,St Martin in the fields - Plague,is_missing,is_illegible,St Mary Savoy - Buried,is_missing,is_illegible,St Mary Savoy - Plague,is_missing,is_illegible,St Margaret Westminster - Buried,is_missing,is_illegible,St Margaret Westminster - Plague,is_missing,is_illegible,Pesthouse in Westminster - Buried,is_missing,is_illegible,Pesthouse in Westminster - Plague,is_missing,is_illegible,Christened in the 5 Parishes in the City and Liberties of Westminster,is_missing,is_illegible,Buried in the 5 Parishes in the City and Liberties of Westminster,is_missing,is_illegible,Plague in the 5 Parishes in the City and Liberties of Westminster,is_missing,is_illegible
4287,2654,3495,1,Millar-1656-1657-GeneralBill,,,,1,,,1,,1656,,,15,,,December,,,1657,,,35,,,,,,95,,,,,,21,,,,,,91,,,,,,5,,,,,,43,,,,,,20,,,,,,38,,,,,,44,,,,,,30,,,,,,23,,,,,,61,,,,,,76,,,,,,34,,,,,,79,,,,,,15,,,,,,16,,,,,,15,,,,,,27,,,,,,15,,,,,,62,,,,,,7,,,,,,25,,,,,,114,,,,,,16,,,,,,12,,,,,,31,,,,,,82,,,,,,20,,,,,,16,,,,,,17,,,,,,28,,,,,,15,,,,,,7,,,,,,89,,,,,,45,,,,,,26,,,,,,32,,,,,,19,,,,,,6,,,,,,28,,,,,,49,,,,,,58,,,,,,48,,,,,,31,,,,,,9,,,,,,41,,,,,,25,,,,,,25,,,,,,9,,,,,,23,,,,,,20,,,,,,21,,,,,,33,,,,,,35,,,,,,22,,,,,,17,,,,,,17,,,,,,35,,,,,,12,,,,,,60,,,,,,6,,,,,,25,,,,,,22,,,,,,5,,,,,,50,,,,,,26,,,,,,14,,,,,,59,,,,,,12,,,,,,11,,,,,,38,,,,,,35,,,,,,30,,,,,,44,,,,,,37,,,,,,16,,,,,,15,,,,,,17,,,,,,26,,,,,,21,,,,,,10,,,,,,19,,,,,,19,,,,,,48,,,,,,17,,,,,,35,,,,,,5,,,,,,17,,,,,,22,,,,,,29,,,,,,24,,,,,,100,,,,,,15,,,,,,29,,,,,,21,,,,,,24,,,,,,,1,,3014,,,0,,,631,,,,,,75,,,,,,56,,,,,,302,,,,,,26,,,,,,161,,,,,,686,,,,,,484,,,,,,194,,,,,,283,,,1,,,899,,,,,,691,,,1,,,466,,,,,,617,,,,,,61,,,,,,0,,,,,,0,,,,,,,1,,5648,,,2,,,,1,,,1,,613,,,,,,,1,,,1,,333,,,,,,142,,,,,,,1,,,1,,284,,,,,,302,,,,,,,1,,,1,,,1,,,1,,692,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3772,,,2,,,417,,,,,,117,,,,,,808,,,,,,60,,,,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,
4288,2655,3594,1,Millar-1657-1658-GeneralBill,,,,1,,,1,,1657,,,14,,,December,,,1658,,,35,,,,,,131,,,,,,23,,,,,,101,,,,,,15,,,,,,48,,,,,,27,,,,,,45,,,,,,61,,,,,,48,,,,,,29,,,,,,36,,,,,,99,,,,,,54,,,,,,107,,,,,,24,,,,,,21,,,,,,16,,,,,,34,,,,,,11,,,,,,70,,,,,,16,,,,,,36,,,,,,128,,,,,,15,,,,,,11,,,,,,25,,,,,,95,,,,,,29,,,,,,20,,,,,,33,,,,,,40,,,,,,14,,,,,,9,,,,,,121,,,,,,41,,,,,,45,,,,,,34,,,,,,36,,,,,,9,,,,,,32,,,,,,37,,,,,,80,,,,,,51,,,,,,36,,,,,,12,,,,,,56,,,,,,41,,,,,,31,,,,,,10,,,,,,36,,,,,,19,,,,,,33,,,,,,44,,,,,,23,,,,,,27,,,,,,14,,,,,,16,,,,,,32,,,,,,16,,,,,,78,,,,,,18,,,,,,19,,,,,,26,,,,,,14,,,,,,79,,,,,,30,,,,,,17,,,,,,53,,,,,,10,,,,,,20,,,,,,37,,,,,,39,,,,,,30,,,,,,48,,,,,,51,,,,,,19,,,,,,26,,,,,,21,,,,,,22,,,,,,27,,,,,,12,,,,,,21,,,,,,14,,,,,,51,,,,,,11,,,,,,34,,,,,,10,,,,,,20,,,,,,35,,,,,,28,,,,,,18,,,,,,121,,,,,,23,,,,,,23,,,,,,34,,,,,,37,,,,,,,1,,3613,,,0,,,873,,,,,,87,,,,,,52,,,,,,442,,,,,,32,,,,,,157,,,,,,734,,,,,,519,,,,,,260,,,,,,287,,,5,,,1191,,,4,,,870,,,2,,,529,,,,,,815,,,1,,,75,,,,,,12,,,,,,0,,,,,,,1,,6935,,,12,,,,1,,,1,,707,,,,,,,1,,,1,,365,,,1,,,181,,,,,,,1,,,1,,362,,,,,,373,,,1,,,,1,,,1,,,1,,,1,,847,,,,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4445,,,2,,,486,,,,,,104,,,,,,948,,,,,,72,,,,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,
4289,2656,3593,1,Millar-1658-1659-GeneralBill,,,,1,,,1,,1658,,,13,,,December,,,1659,,,44,,,,,,120,,,,,,12,,,,,,81,,,,,,14,,,,,,49,,,,,,22,,,,,,44,,,,,,69,,,,,,54,,,,,,27,,,,,,57,,,,,,98,,,,,,58,,,,,,87,,,,,,21,,,,,,25,,,,,,13,,,,,,19,,,,,,6,,,,,,62,,,,,,13,,,,,,24,,,,,,111,,,,,,20,,,,,,10,,,,,,40,,,,,,81,,,1,,,28,,,,,,23,,,,,,27,,,,,,34,,,,,,15,,,,,,11,,,,,,101,,,,,,36,,,,,,43,,,,,,42,,,,,,40,,,,,,5,,1,,,,34,,,,,,41,,,,,,68,,,,,,47,,,,,,32,,,,,,14,,,,,,68,,,,,,44,,,,,,33,,,,,,12,,,,,,22,,,,,,17,,,,,,30,,,,,,41,,,,,,33,,,,,,18,,,,,,22,,,,,,8,,,,,,18,,,,,,13,,,,,,73,,,,,,12,,,,,,21,,,,,,26,,,,,,8,,,,,,67,,,,,,34,,,,,,14,,,,,,47,,,,,,4,,,,,,16,,,,,,42,,,,,,47,,,,,,34,,,,,,29,,,,,,54,,,,,,19,,,,,,35,,,,,,25,,,,,,20,,,,,,20,,,,,,10,,,,,,33,,,,,,14,,,,,,49,,,,,,19,,,,,,27,,,,,,10,,,,,,16,,,,,,40,,,,,,16,,,,,,20,,,,,,127,,,,,,20,,,,,,18,,,,,,32,,,,,,35,,,,,,,1,,3432,,,1,,,848,,,,,,81,,,,,,52,,,,,,395,,,,,,24,,,,,,162,,,,,,871,,,4,,,511,,,,,,251,,,,,,243,,,1,,,1170,,,8,,,924,,,4,,,522,,,,,,864,,,1,,,78,,,,,,10,,,,,,0,,,,,,,1,,7006,,,18,,,,1,,,1,,677,,,,,,,1,,,1,,348,,,,,,171,,,,,,,1,,,1,,317,,,,,,341,,,1,,,,1,,,1,,,1,,,1,,827,,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4318,,,17,,,479,,,,,,139,,,,,,937,1,,,1,,82,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,
4290,2657,3592,1,Millar-1659-1660-GeneralBill,,,,1,,,1,,1659,,,11,,,December,,,1660,,,32,,,,,,83,,,,,,17,,,,,,80,,,,,,10,,,,,,43,,,,,,30,,,,,,35,,,,,,50,,,,,,33,,,,,,23,,,,,,53,,,,,,94,,,,,,39,,,,,,87,,,,,,18,,,,,,15,,,,,,27,,,,,,26,,,,,,4,,,,,,67,,,,,,4,,,,,,17,,,,,,137,,,,,,15,,,,,,11,,,,,,34,,,,,,54,,,,,,19,,,,,,24,,,,,,26,,,,,,26,,,,,,16,,,,,,7,,,,,,94,,,,,,34,,,,,,30,,,,,,30,,,,,,34,,,,,,6,,,,,,20,,,,,,41,,,,,,54,,,,,,46,,,,,,36,,,,,,11,,,,,,60,,,,,,32,,,,,,20,,,,,,12,,,,,,27,,,,,,20,,,,,,37,,,,,,28,,,,,,31,,,,,,12,,,,,,15,,,,,,10,,,,,,24,,,,,,13,,,,,,47,,,,,,12,,,,,,21,,,,,,15,,,,,,19,,,,,,56,,,,,,24,,,,,,16,,,,,,40,,,,,,16,,,,,,16,,,,,,33,,,,,,50,,,,,,32,,,,,,32,,,,,,35,,,,,,21,,,,,,27,,,,,,18,,,,,,25,,,,,,23,,,,,,8,,,,,,46,,,,,,18,,,,,,63,,,,,,10,,,,,,38,,,,,,13,,,,,,12,,,,,,28,,,,,,22,,,,,,21,,,,,,120,,,,,,15,,,,,,25,,,,,,28,,,,,,20,,,,,,,1,,3098,,,0,,,665,,,,,,81,,,,,,43,,,,,,349,,,,,,25,,,,,,143,,,,,,695,,,1,,,552,,,3,,,198,,,,,,194,,,,,,962,,,7,,,575,,,,,,426,,,1,,,686,,,,,,44,,,,,,18,,,,,,0,,,,,,,1,,5656,,,12,,,,1,,,1,,606,,,,,,65,,,,,,333,,,,,,155,,,,,,183,,,,,,285,,,,,,259,,,,,,108,,,,,,114,,,1,,,665,,,1,,,,1,,,1,,33,,,,,,1151,,,,,,,1,,3957,,,2,,,441,,,,,,113,,,,,,979,,,,,,91,,,,,,783,,,,,,0,,,,,,,1,,2407,,,0,,
4291,2658,3591,1,Millar-1660-1661-GeneralBill,,,,1,,,1,,1660,,,17,,,December,,,1661,,,85,,,,,,109,,,,,,21,,,,,,87,,,,,,9,,,,,,27,,,,,,29,,,,,,39,,,,,,71,,,,,,48,,,,,,36,,,,,,79,,,,,,96,,,,,,49,,,,,,138,,,,,,26,,,,,,19,,,,,,27,,,,,,29,,,,,,15,,,,,,53,,,,,,13,,,,,,24,,,,,,171,,,,,,26,,,,,,18,,,,,,40,,,,,,82,,,,,,32,,,,,,23,,,,,,22,,,,,,36,,,,,,18,,,,,,12,,,,,,145,,,,,,32,,,,,,36,,,,,,39,,,,,,34,,,,,,9,,,,,,32,,,,,,15,,,,,,84,,,,,,59,,,,,,47,,,,,,24,,,,,,84,,,,,,32,,,,,,34,,,,,,16,,,,,,33,,,,,,16,,,,,,37,,,,,,42,,,,,,37,,,,,,23,,,,,,14,,,,,,19,,,,,,24,,,,,,17,,,,,,66,,,,,,12,,,,,,19,,,,,,29,,,,,,9,,,,,,71,,,,,,33,,,,,,24,,,,,,54,,,,,,22,,,,,,13,,,,,,36,,,,,,57,,,,,,26,,,,,,33,,,,,,60,,,,,,25,,,,,,25,,,,,,30,,,,,,22,,,,,,19,,,,,,17,,,,,,31,,,,,,23,,,,,,55,,,,,,13,,,,,,33,,,,,,17,,,,,,24,,,,,,37,,,,,,21,,,,,,26,,,,,,120,,,,,,29,,,,,,37,,,,,,31,,,,,,34,,,,,,,1,,3804,,,0,,,755,,,,,,80,,,,,,54,,,,,,438,,,,,,32,,,,,,171,,,,,,752,,,1,,,583,,,,,,293,,,,,,342,,,,,,1361,,,8,,,862,,,6,,,685,,,,,,849,,,,,,54,,,,,,13,,,,,,0,,,,,,,1,,7324,,,15,,,,1,,,1,,850,,,,,,102,,,,,,375,,,,,,190,,,,,,330,,,,,,403,,,,,,547,,,,,,102,,,,,,340,,,,,,781,,,4,,,,1,,,1,,87,,,,,,1561,,,1,,,,1,,5668,,,5,,,537,,,,,,159,,,,,,1193,,,,,,102,,,,,,984,,,,,,0,,,,,,,1,,2975,,,0,,
4292,2659,3590,1,Millar-1661-1662-GeneralBill,,,,1,,,1,,1661,,,16,,,December,,,1662,,,33,,,,,,104,,,,,,14,,,,,,86,,,,,,6,,,,,,54,,,,,,22,,,,,,35,,,,,,63,,,,,,49,,,,,,23,,,,,,42,,,,,,84,,,,,,43,,,,,,90,,,,,,23,,,,,,21,,,,,,27,,,,,,22,,,,,,6,,,,,,40,,,,,,8,,,,,,24,,,,,,130,,,,,,11,,,,,,18,,,,,,29,,,,,,74,,,,,,20,,,,,,21,,,,,,18,,,,,,35,,,,,,25,,,,,,11,,,,,,85,,,,,,32,,,,,,24,,,,,,30,,,,,,32,,,,,,5,,,,,,17,,,,,,33,,,,,,39,,,,,,51,,,,,,29,,,,,,12,,,,,,54,,,,,,32,,,,,,41,,,,,,20,,,,,,18,,,,,,11,,,,,,32,,,,,,32,,,,,,20,,,,,,19,,,,,,22,,,,,,6,,,,,,27,,,,,,12,,,,,,34,,,,,,12,,,,,,23,,,,,,25,,,,,,6,,,,,,45,,,,,,35,,,,,,14,,,,,,47,,,,,,11,,,,,,14,,,,,,39,,,,,,41,,,,,,27,,,,,,31,,,,,,40,,,,,,24,,,,,,21,,,,,,11,,,,,,18,,,,,,28,,,,,,18,,,,,,28,,,,,,10,,,,,,51,,,,,,19,,,,,,49,,,,,,12,,,,,,21,,,,,,32,,,,,,18,,,,,,18,,,,,,122,,,,,,17,,,,,,32,,,,,,28,,,,,,26,,,,,,,1,,3123,,,0,,,595,,,,,,98,,,,,,41,,,,,,343,,,,,,34,,,,,,133,,,,,,690,,,7,,,456,,,,,,213,,,,,,254,,,,,,1068,,,1,,,761,,,2,,,594,,,,,,733,,,,,,68,,,,,,14,,,,,,0,,,,,,,1,,6104,,,10,,,,1,,,1,,719,,,,,,101,,,,,,317,,,,,,211,,,,,,210,,,,,,290,,,,,,387,,,,,,59,,,,,,76,,,,,,711,,,2,,,,1,,,1,,77,,,,,,1531,,,,,,,1,,4689,,,2,,,495,,,,,,114,,,,,,1107,,,,,,74,,,,,,848,,,,,,0,,,,,,,1,,2638,,,0,,
