"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
22078,35526,4381,1,1653,,,15,,,Bodleian-1653-15-verso,,,22,,,March,,,29,,,March,,,,,,31,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,10,,,,,,1,,,47,,,17,,,,,,,,,,,,11,,,1,,,"Drowned at Katharins Tower",,,,,,,,,,,,13,,,,,,5,,,"flox 1; small-pox 4",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,2,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,5,,,1,,,3,,,1,,,,,,1,,,1,,,,,,,,,17,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Kild with a Cart at Saviours Southwarke",,,,,,,,,1,,,Frighted,,,69,,,63,,,132,,,106,,,98,,,204,,,0,,,-8,,,,,,,,,,,
22079,35527,4382,1,1653,,,16,,,Bodleian-1653-16-verso,,,29,,,March,,,5,,,April,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,9,,,,,,,,,40,,,10,,,1,,,,,,,,,15,,,,,,,,,,,,,,,1,,,11,,,,,,1,,,"flox 1; small-pox 0",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,6,,,2,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,9,,,1,,,4,,,,,,,,,4,,,1,,,,,,,,,11,,,2,,,3,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,1,,,"Cut for the stone",,,64,,,55,,,119,,,93,,,92,,,185,,,0,,,-19,,,,,,,,,,,
22080,35528,4383,1,1653,,,17,,,Bodleian-1653-17-verso,,,5,,,April,,,12,,,April,,,1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,8,,,,,,,,,45,,,11,,,,,,,,,,,,16,,,1,,,"Drownd at Katharines Tower",,,,,,,,,,,,13,,,,,,2,,,"flox 0; small-pox 2",,,,,,1,,,"Found dead in the Fields at Mary Whitechappell",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,9,,,,,,,,,2,,,,,,1,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,1,,,1,,,,,,1,,,1,,,,,,,,,17,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,"Kild by a fall downe Staires at Saviours Southwarke 1; Throwne into a House of office by the Mother (an Infant) at Andrew Under-shaft 1",,,,,,,,,1,,,"Throwne into a House of office by the Mother (an infant) at Andrew Undershaft",,,51,,,46,,,97,,,86,,,89,,,175,,,0,,,-10,,,,,,,,,,,
22081,35529,4384,1,1653,,,18,,,Bodleian-1653-18-verso,,,12,,,April,,,19,,,April,,,,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,45,,,15,,,,,,,,,,,,14,,,2,,,"Drowned 2 one at Andrews Holborne, and one at Ka-tharins Tower",,,,,,,,,,,,18,,,,,,2,,,"flox 0; small-pox 2",,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,12,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,4,,,6,,,,,,,,,16,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,Frighted,,,55,,,47,,,102,,,104,,,87,,,191,,,0,,,16,,,,,,,,,,,
22082,35530,4443,1,1653,,,19,,,Bodleian-1653-19-verso,,,19,,,April,,,26,,,April,,,1,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,1,,,50,,,10,,,1,,,,,,,,,14,,,,,,,,,,,,,,,,,,19,,,,,,1,,,"flox 1; small-pox 0",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,11,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,1,,,1,,,,,,,,,,,,7,,,,,,2,,,1,,,,,,1,,,4,,,,,,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,3,,,"Bruised 1; Fall 1; Prest to death 1",,,45,,,56,,,101,,,96,,,87,,,183,,,0,,,-8,,,,,,,,,,,
22083,35531,4444,1,1653,,,21,,,Bodleian-1653-21-verso,,,3,,,May,,,10,,,May,,,5,,,16,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,5,,,,,,,,,55,,,22,,,,,,,,,,,,9,,,1,,,"Drowned at Katherines Tower",,,,,,,,,,,,21,,,,,,3,,,"flox 0; small-pox 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,11,,,,,,,,,2,,,,,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,1,,,,,,,,,,,,1,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,1,,,,,,,,,,,,4,,,3,,,2,,,1,,,,,,1,,,3,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,,,,,,,,,,,,,,,1,,,"Fall downe Staires at Mar-tins Ludgate",,,62,,,49,,,111,,,127,,,91,,,218,,,1,,,36,,,,,,,,,,,
22125,35532,4445,1,1653,,,22,,,Bodleian-1653-22-verso,,,10,,,May,,,17,,,May,,,,,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,6,,,,,,,,,46,,,13,,,,,,,,,,,,11,,,2,,,"Drowned at Katherines Tower",,,,,,,,,,,,16,,,1,,,3,,,"flox 1; small-pox 2",,,1,,,1,,,"Found dead in the fields at James Clarkenwell",,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,8,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,3,,,4,,,,,,,,,11,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,53,,,64,,,117,,,99,,,81,,,180,,,0,,,-38,,,,,,,,,,,
22126,35533,4446,1,1653,,,23,,,Bodleian-1653-23-verso,,,17,,,May,,,24,,,May,,,,,,14,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,7,,,,,,,,,30,,,10,,,,,,,,,,,,14,,,2,,,"Drowned 2 one at Andrews Holborn, and one (a child) in a paile of water, at James Carkenwell",,,,,,,,,,,,21,,,,,,2,,,"flox 1; small-pox 1",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,11,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,2,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,,2,,,1,,,,,,,,,,,,4,,,,,,3,,,1,,,,,,1,,,4,,,,,,,,,17,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,"Slaine one, and shot to death one, both at Andrews Hol-borne",,,,,,,,,1,,,"Sore legge",,,53,,,54,,,107,,,98,,,86,,,184,,,0,,,4,,,,,,,,,,,
22127,35534,4447,1,1653,,,24,,,Bodleian-1653-24-verso,,,24,,,May,,,31,,,May,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,40,,,12,,,,,,,,,,,,1,,,2,,,"Drowned 2 one at Cle-ment Danes, and one (a child) in a paile of water, at Botolph Aldergate",,,,,,,,,,,,15,,,,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,10,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,,1,,,1,,,,,,,,,,,,6,,,2,,,1,,,,,,,,,,,,3,,,,,,,,,10,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Sore Brest 1; Sore Throate 1",,,62,,,58,,,120,,,79,,,75,,,154,,,0,,,-30,,,,,,,,,,,
22128,35535,4448,1,1653,,,25,,,Bodleian-1653-25-verso,,,31,,,May,,,7,,,June,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,13,,,,,,,,,30,,,13,,,,,,,,,,,,6,,,4,,,"Drowned 4 one at Alhol-lowes the GReat, one at Olaves Southwark,one at Katherins Tower,and one at Mary Whitechappell",,,1,,,,,,,,,21,,,,,,1,,,"flox 0; small-pox 1",,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,4,,,,,,,,,15,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,3,,,"Kild with Carts 2 one at Botolph Algate, and one at James Clarkenwell; Slaine in the firleds at James Clarkenwell 1",,,,,,,,,1,,,"Burnt by falling into a fire at Saviours Southwarke",,,45,,,46,,,91,,,74,,,75,,,149,,,0,,,-5,,,,,,,,,,,
22129,35536,4449,1,1653,,,26,,,Bodleian-1653-26-verso,,,7,,,June,,,14,,,June,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11,,,,,,,,,43,,,7,,,,,,,,,,,,12,,,2,,,"Drowned 2 one at Dunstans in the West,and one at Ka-therines Tower",,,,,,,,,,,,15,,,1,,,2,,,"flox 0; small-pox 2",,,,,,1,,,"Found dead in the Parke at Saviours Southwarke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,6,,,,,,,,,10,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,"Stifled (a Childe) by falling into a Ditch at Sepulchers",,,55,,,50,,,105,,,82,,,72,,,154,,,0,,,5,,,,,,,,,,,
22130,35537,4450,1,1653,,,27,,,Bodleian-1653-27-verso,,,14,,,June,,,21,,,June,,,1,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,13,,,,,,,,,36,,,10,,,2,,,,,,,,,5,,,2,,,"Drowned 2 one at Olaves Southwarke and one at Giles in the fields",,,,,,,,,,,,21,,,1,,,1,,,"flox 0; small-pox 1",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,1,,,3,,,,,,,,,18,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,,,1,,,"Hanged Herselfe at Olaves Southwark",,,3,,,Wounded,,,45,,,36,,,81,,,89,,,67,,,156,,,0,,,2,,,,,,,,,,,
22131,35538,4451,1,1653,,,28,,,Bodleian-1653-28-verso,,,21,,,June,,,28,,,June,,,1,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,,,28,,,8,,,1,,,,,,,,,3,,,1,,,"Drowned at Saviours South-warke",,,,,,,,,,,,15,,,,,,1,,,"flox 0; small-pox 1",,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,10,,,,,,,,,4,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,1,,,,,,1,,,,,,,,,2,,,,,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,58,,,43,,,101,,,60,,,63,,,123,,,0,,,-33,,,,,,,,,,,
22132,35539,4452,1,1653,,,29,,,Bodleian-1653-29-verso,,,28,,,June,,,5,,,July,,,2,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,10,,,,,,1,,,33,,,10,,,1,,,,,,,,,6,,,2,,,"Drowned 2 one at Peters Pauls wharfe, and one ( child) in a tub of water at Andrew Holborne",,,,,,,,,,,,19,,,,,,4,,,"flox 1; small-pox 3",,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,3,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,2,,,2,,,,,,,,,3,,,2,,,,,,,,,17,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Kild by falling downe staires at Botolph Algate",,,55,,,53,,,108,,,96,,,71,,,167,,,0,,,44,,,,,,,,,,,
22133,35540,4453,1,1653,,,30,,,Bodleian-1653-30-verso,,,5,,,July,,,12,,,July,,,,,,11,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,,7,,,,,,,,,27,,,10,,,,,,,,,,,,7,,,6,,,"Drowned 6, one at Andrews Wardrobe, one at Olives Southwarke,one at Sepul-chers,one at Katherines Tower, and two in the new River Pond at James Clarkenwell",,,,,,,,,,,,30,,,,,,5,,,"flox 1; small-pox 4",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,4,,,,,,,,,14,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,"Kild two, one by a fall at John Baptist, and one (a child) by fall out of a Belcone at Covent Garden",,,55,,,55,,,110,,,91,,,73,,,164,,,0,,,-3,,,,,,,,,,,
22134,35541,4454,1,1653,,,31,,,Bodleian-1653-31-verso,,,12,,,July,,,19,,,July,,,1,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,10,,,,,,,,,38,,,10,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,29,,,,,,2,,,"flox 0; small-pox 2",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,11,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,5,,,3,,,,,,,,,,,,3,,,,,,,,,,,,9,,,1,,,2,,,,,,,,,2,,,1,,,,,,,,,12,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,1,,,"Stab'd at Giles in the Feilds",,,,,,,,,3,,,"Kild two, one by the fall of Iron at Mildreds Poultrey and one by the fall of part of a Brewhouse at Botolph Aldgate; Scalded in a Brewers Fat at Alhallowes the Lesse 1",,,61,,,51,,,112,,,101,,,82,,,183,,,0,,,19,,,,,,,,,,,
22178,35542,4463,1,1653,,,32,,,Bodleian-1653-32-verso,,,19,,,July,,,26,,,July,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,9,,,,,,,,,33,,,11,,,,,,,,,,,,6,,,3,,,"Drowned 4, one at Olaves Southwarke,one at Katha-rines Tower, one in a Well at Botolph Aldgate,",,,,,,,,,,,,19,,,1,,,4,,,"flox 0; small-pox 4",,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,3,,,8,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,5,,,1,,,,,,3,,,,,,2,,,4,,,,,,,,,15,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"drowned himselfe at Christchurch",,,1,,,"Fall in a Ship at Katharines Tower",,,71,,,62,,,133,,,97,,,70,,,167,,,0,,,-16,,,,,,,,,,,
22179,35543,4464,1,1653,,,34,,,Bodleian-1653-34-verso,,,2,,,August,,,9,,,August,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,13,,,,,,,,,35,,,10,,,2,,,,,,,,,7,,,,,,,,,,,,,,,,,,23,,,,,,1,,,"flox 0; small-pox 1",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,1,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,9,,,1,,,,,,,,,,,,,,,6,,,,,,,,,25,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,"Hanged himself at Andrews Holborne",,,,,,,,,48,,,41,,,89,,,93,,,84,,,177,,,0,,,31,,,,,,,,,,,
22180,35544,4465,1,1653,,,35,,,Bodleian-1653-35-verso,,,9,,,August,,,16,,,August,,,1,,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,11,,,,,,,,,43,,,11,,,,,,,,,,,,6,,,4,,,"Drowned 4 ,one at Saviours Southwarke,one at Olaves Southwarke,one at Katha-rines Tower, and one in a Pond at Michael Royall",,,,,,,,,,,,39,,,1,,,1,,,"flox 0; small-pox 1",,,,,,1,,,"Found dead in the fields (an Infant)at Giles in the fields",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,19,,,,,,,,,1,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,3,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,1,,,,,,,2,,,1,,,,,,,,,16,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,"one with a cart at Giles Creeplegate",,,,,,,,,1,,,"and one ina ship boat at Katharines Tower",,,60,,,59,,,119,,,123,,,89,,,212,,,0,,,35,,,,,,,,,,,
22181,35545,4466,1,1653,,,36,,,Bodleian-1653-36-verso,,,16,,,August,,,23,,,August,,,3,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,12,,,,,,,,,42,,,10,,,,,,,,,,,,9,,,1,,,"Drowned at Katharines Tower",,,,,,,,,,,,30,,,,,,2,,,"flox 2; small-pox 0",,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,14,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,5,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,1,,,,,,,,,2,,,1,,,,,,,,,19,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,,,"hanged herselfe at Dunstans in the West",,,2,,,"Bruised with a peece of Timber at Brides; Kild at Martins in the fields",,,50,,,47,,,97,,,109,,,97,,,206,,,0,,,-6,,,,,,,,,,,
