Omeka Item #,DataScribe Item #,DataScribe Record #,DataScribe Record Position,Year,is_missing,is_illegible,Week,is_missing,is_illegible,Unique ID,is_missing,is_illegible,Start Day,is_missing,is_illegible,Start Month,is_missing,is_illegible,End Day,is_missing,is_illegible,End month,is_missing,is_illegible,Alhallows Barking - Buried,is_missing,is_illegible,Alhallows Barking - Plague,is_missing,is_illegible,Alhallows Stayning - Buried,is_missing,is_illegible,Alhallows Stayning - Plague,is_missing,is_illegible,Alhallows the Wall - Buried,is_missing,is_illegible,Alhallows the Wall - Plague,is_missing,is_illegible,St Alphage - Buried,is_missing,is_illegible,St Alphage - Plague,is_missing,is_illegible,St Andrew Undershaft - Buried,is_missing,is_illegible,St Andrew Undershaft - Plague,is_missing,is_illegible,St Ethelborough - Buried,is_missing,is_illegible,St Ethelborough - Plague,is_missing,is_illegible,St Hellen - Buried,is_missing,is_illegible,St Hellen - Plague,is_missing,is_illegible,St James Dukes place - Buried,is_missing,is_illegible,St James Dukes place - Plague,is_missing,is_illegible,St Katharine Coleman - Buried,is_missing,is_illegible,St Katharine Coleman - Plague,is_missing,is_illegible,St Katharine Creechurch - Buried,is_missing,is_illegible,St Katharine Creechurch - Plague,is_missing,is_illegible,St Magnus Parish - Buried,is_missing,is_illegible,St Magnus Parish - Plague,is_missing,is_illegible,St Martin Outwich - Buried,is_missing,is_illegible,St Martin Outwich - Plague,is_missing,is_illegible,St Olave Hartstreet - Buried,is_missing,is_illegible,St Olave Hartstreet - Plague,is_missing,is_illegible,St Peter Cornhil - Buried,is_missing,is_illegible,St Peter Cornhil - Plague,is_missing,is_illegible,St Peter Poor - Buried,is_missing,is_illegible,St Peter Poor - Plague,is_missing,is_illegible,St Steven Colemanstreet - Buried,is_missing,is_illegible,St Steven Colemanstreet - Plague,is_missing,is_illegible,Christened in the 97 Parishes within the Walls,is_missing,is_illegible,Buried in the 97 Parishes within the Walls,is_missing,is_illegible,Plague in the 97 Parishes within the Walls,is_missing,is_illegible,St Andrew Holborn - Buried,is_missing,is_illegible,St Andrew Holborn - Plague,is_missing,is_illegible,St Bartholomew Great - Buried,is_missing,is_illegible,St Bartholomew Great - Plague,is_missing,is_illegible,St Bartholomew Less - Buried,is_missing,is_illegible,St Bartholomew Less - Plague,is_missing,is_illegible,St Botolph Aldersgate - Buried,is_missing,is_illegible,St Botolph Aldersgate - Plague,is_missing,is_illegible,St Botolph Aldgate - Buried,is_missing,is_illegible,St Botolph Aldgate - Plague,is_missing,is_illegible,St Botolph Bishopsgate - Buried,is_missing,is_illegible,St Botolph Bishopsgate - Plague,is_missing,is_illegible,St Dunstan West - Buried,is_missing,is_illegible,St Dunstan West - Plague,is_missing,is_illegible,St George Southwark - Buried,is_missing,is_illegible,St George Southwark - Plague,is_missing,is_illegible,St Giles Cripplegate - Buried,is_missing,is_illegible,St Giles Cripplegate - Plague,is_missing,is_illegible,St Olave Southwark - Buried,is_missing,is_illegible,St Olave Southwark - Plague,is_missing,is_illegible,Saviours Southwark - Buried,is_missing,is_illegible,Saviours Southwark - Plague,is_missing,is_illegible,S Sepulchres Parish - Buried,is_missing,is_illegible,S Sepulchres Parish - Plague,is_missing,is_illegible,St Thomas Southwark - Buried,is_missing,is_illegible,St Thomas Southwark - Plague,is_missing,is_illegible,Trinity Minories - Buried,is_missing,is_illegible,Trinity Minories - Plague,is_missing,is_illegible,Pesthouse Without the Walls - Buried,is_missing,is_illegible,Pesthouse Without the Walls - Plague,is_missing,is_illegible,Christened in the parishes without the Walls,is_missing,is_illegible,Buried in the parishes without the Walls,is_missing,is_illegible,Plague in the parishes without the Walls,is_missing,is_illegible,St Giles in the Field - Buried,is_missing,is_illegible,St Giles in the Field - Plague,is_missing,is_illegible,Hackney Parish - Buried,is_missing,is_illegible,Hackney Parish - Plague,is_missing,is_illegible,St James Clerkenwel - Buried,is_missing,is_illegible,St James Clerkenwel - Plague,is_missing,is_illegible,St Katharine Tower - Buried,is_missing,is_illegible,St Katharine Tower - Plague,is_missing,is_illegible,Lambeth Parish - Buried,is_missing,is_illegible,Lambeth Parish - Plague,is_missing,is_illegible,St Leonard Shoreditch - Buried,is_missing,is_illegible,St Leonard Shoreditch - Plague,is_missing,is_illegible,St Magdalen Bermondsey - Buried,is_missing,is_illegible,St Magdalen Bermondsey - Plague,is_missing,is_illegible,St Mary Islington - Buried,is_missing,is_illegible,St Mary Islington - Plague,is_missing,is_illegible,St Mary Newington - Buried,is_missing,is_illegible,St Mary Newington - Plague,is_missing,is_illegible,St Mary Whitechappel - Buried,is_missing,is_illegible,St Mary Whitechappel - Plague,is_missing,is_illegible,Rothorith Parish - Buried,is_missing,is_illegible,Rothorith Parish - Plague,is_missing,is_illegible,Stepney Parish - Buried,is_missing,is_illegible,Stepney Parish - Plague,is_missing,is_illegible,Christened in the out-Parishes in Middlesex and Surrey,is_missing,is_illegible,Buried in the out-Parishes in Middlesex and Surrey,is_missing,is_illegible,Plague in the out-Parishes in Middlesex and Surrey,is_missing,is_illegible,St Clement Danes - Buried,is_missing,is_illegible,St Clement Danes - Plague,is_missing,is_illegible,St Paul Covent Garden - Buried,is_missing,is_illegible,St Paul Covent Garden - Plague,is_missing,is_illegible,St Martin in the fields - Buried,is_missing,is_illegible,St Martin in the fields - Plague,is_missing,is_illegible,St Mary Savoy - Buried,is_missing,is_illegible,St Mary Savoy - Plague,is_missing,is_illegible,St Margaret Westminster - Buried,is_missing,is_illegible,St Margaret Westminster - Plague,is_missing,is_illegible,Pesthouse in Westminster - Buried,is_missing,is_illegible,Pesthouse in Westminster - Plague,is_missing,is_illegible,Christened in the Parishes and Liberties of Westminster,is_missing,is_illegible,Buried in the Parishes and Liberties of Westminster,is_missing,is_illegible,Plague in the Parishes and Liberties of Westminster,is_missing,is_illegible,In the 83 Demolished Parishes - Christened,is_missing,is_illegible,In the 83 Demolished Parishes - Buried,is_missing,is_illegible,In the 83 Demolished Parishes - Plague,is_missing,is_illegible
26100,28468,7957,1,1667,,,36,,,BL-1667-36-recto,,,20,,,August,,,27,,,August,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,6,,,10,,,0,,,27,,,,,,7,,,,,,1,,,,,,6,,,,,,10,,,,,,11,,,,,,3,,,,,,4,,,,,,27,,,,,,19,,,,,,13,,,,,,23,,,,,,2,,,,,,1,,,,,,,,,,,,66,,,154,,,0,,,24,,,,,,9,,,,,,12,,,,,,,,,,,,4,,,,,,19,,,,,,8,,,,,,4,,,,,,8,,,,,,14,,,,,,2,,,,,,47,,,1,,,81,,,151,,,1,,,18,,,,,,9,,,,,,36,,,,,,3,,,,,,18,,,,,,,,,,,,41,,,84,,,0,,,,1,,,1,,,1,
26101,28469,7958,1,1667,,,37,,,BL-1667-37-recto,,,27,,,August,,,3,,,September,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,2,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,8,,,13,,,0,,,12,,,,,,6,,,,,,1,,,,,,3,,,,,,14,,,,,,9,,,,,,4,,,,,,4,,,,,,33,,,,,,11,,,,,,14,,,,,,20,,,,,,2,,,,,,,,,,,,,,,,,,74,,,133,,,0,,,21,,,,,,1,,,,,,11,,,,,,4,,,,,,7,,,,,,8,,,,,,11,,,,,,2,,,,,,2,,,,,,17,,,,,,1,,,,,,33,,,,,,80,,,118,,,0,,,14,,,,,,2,,,,,,33,,,,,,4,,,,,,29,,,,,,,,,,,,41,,,82,,,0,,,,1,,,1,,,1,
26102,28470,7959,1,1667,,,38,,,BL-1667-38-recto,,,3,,,September,,,10,,,September,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,7,,,12,,,0,,,15,,,,,,2,,,,,,1,,,1,,,6,,,,,,14,,,,,,9,,,,,,5,,,,,,4,,,,,,39,,,,,,26,,,,,,13,,,,,,12,,,,,,,,,,,,4,,,,,,,,,,,,68,,,150,,,1,,,16,,,,,,3,,,,,,7,,,,,,8,,,,,,5,,,,,,5,,,,,,5,,,,,,4,,,,,,3,,,,,,12,,,,,,2,,,,,,27,,,,,,74,,,97,,,0,,,9,,,,,,2,,,,,,34,,,,,,4,,,,,,23,,,,,,,,,,,,37,,,72,,,0,,,,1,,,1,,,1,
26103,28471,7960,1,1667,,,39,,,BL-1667-39-recto,,,10,,,September,,,17,,,September,,,3,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,7,,,15,,,0,,,19,,,,,,2,,,,,,,,,,,,8,,,,,,14,,,,,,6,,,,,,6,,,,,,3,,,,,,25,,,,,,16,,,,,,10,,,,,,18,,,,,,1,,,,,,1,,,,,,,,,,,,73,,,129,,,0,,,26,,,,,,,,,,,,11,,,,,,3,,,,,,3,,,,,,9,,,,,,8,,,,,,3,,,,,,6,,,,,,9,,,,,,2,,,,,,21,,,1,,,79,,,101,,,1,,,18,,,,,,5,,,,,,23,,,,,,2,,,,,,18,,,,,,,,,,,,36,,,66,,,0,,,,1,,,1,,,1,
26134,28472,8015,1,1667,,,40,,,BL-1667-40-recto,,,17,,,September,,,24,,,September,,,,,,,,,1,,,,,,4,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,11,,,17,,,0,,,21,,,1,,,5,,,,,,,,,,,,4,,,,,,14,,,,,,9,,,,,,4,,,,,,4,,,,,,31,,,,,,19,,,,,,16,,,,,,10,,,,,,2,,,,,,1,,,,,,,,,,,,90,,,140,,,1,,,24,,,,,,5,,,,,,6,,,,,,4,,,,,,4,,,,,,8,,,,,,7,,,,,,1,,,,,,4,,,,,,10,,,,,,2,,,,,,32,,,,,,86,,,107,,,0,,,10,,,,,,3,,,,,,26,,,,,,1,,,,,,16,,,,,,,,,,,,44,,,56,,,0,,,,1,,,1,,,1,
26135,28473,8016,1,1667,,,41,,,BL-1667-41-recto,,,24,,,September,,,1,,,October,,,,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,10,,,0,,,14,,,,,,2,,,,,,1,,,,,,5,,,,,,18,,,1,,,5,,,,,,2,,,,,,2,,,,,,39,,,,,,7,,,,,,11,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,88,,,119,,,1,,,18,,,,,,,,,,,,4,,,,,,8,,,,,,3,,,,,,4,,,,,,13,,,,,,,,,,,,3,,,,,,13,,,,,,1,,,,,,31,,,,,,79,,,98,,,0,,,10,,,,,,6,,,,,,27,,,,,,1,,,,,,12,,,,,,,,,,,,38,,,56,,,0,,,,1,,,1,,,1,
26136,28474,8017,1,1667,,,42,,,BL-1667-42-recto,,,1,,,October,,,8,,,October,,,2,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,6,,,12,,,0,,,23,,,,,,2,,,1,,,1,,,,,,4,,,,,,15,,,,,,7,,,,,,3,,,,,,7,,,,,,32,,,,,,14,,,,,,10,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,,85,,,131,,,1,,,16,,,,,,6,,,,,,9,,,,,,5,,,,,,4,,,,,,7,,,,,,7,,,,,,3,,,,,,6,,,,,,15,,,,,,4,,,,,,29,,,,,,83,,,111,,,0,,,10,,,,,,2,,,,,,26,,,,,,2,,,,,,17,,,,,,,,,,,,40,,,57,,,0,,,,1,,,1,,,1,
26137,28475,8018,1,1667,,,43,,,BL-1667-43-recto,,,8,,,October,,,15,,,October,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,8,,,7,,,0,,,18,,,,,,2,,,,,,1,,,,,,2,,,,,,13,,,,,,9,,,,,,6,,,,,,2,,,,,,23,,,,,,19,,,,,,11,,,,,,11,,,,,,,,,,,,1,,,,,,,,,,,,76,,,118,,,0,,,19,,,,,,2,,,,,,9,,,,,,7,,,,,,4,,,,,,5,,,,,,11,,,,,,2,,,,,,4,,,,,,13,,,,,,6,,,,,,24,,,,,,90,,,106,,,0,,,11,,,,,,,,,,,,19,,,,,,1,,,,,,10,,,,,,,,,,,,34,,,37,,,0,,,,1,,,1,,,1,
26138,28476,8019,1,1667,,,44,,,BL-1667-44-recto,,,15,,,October,,,22,,,October,,,3,,,,,,1,,,,,,5,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,11,,,18,,,0,,,11,,,,,,1,,,,,,2,,,,,,3,,,,,,16,,,,,,5,,,,,,4,,,,,,6,,,,,,32,,,,,,10,,,,,,16,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,81,,,116,,,0,,,21,,,,,,1,,,,,,3,,,,,,3,,,,,,5,,,,,,11,,,,,,9,,,,,,3,,,,,,1,,,,,,12,,,,,,3,,,,,,34,,,,,,86,,,106,,,0,,,14,,,,,,1,,,,,,28,,,,,,3,,,,,,12,,,,,,,,,,,,37,,,58,,,0,,,,1,,,1,,,1,
26139,28477,8020,1,1667,,,45,,,BL-1667-45-recto,,,22,,,October,,,29,,,October,,,,,,,,,1,,,,,,3,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,6,,,14,,,0,,,9,,,,,,1,,,,,,1,,,,,,6,,,,,,15,,,,,,5,,,,,,6,,,,,,2,,,,,,26,,,,,,16,,,,,,14,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,92,,,117,,,0,,,15,,,,,,5,,,,,,4,,,,,,9,,,,,,3,,,,,,4,,,,,,9,,,,,,,,,,,,3,,,,,,10,,,,,,5,,,,,,31,,,,,,95,,,98,,,0,,,13,,,,,,3,,,,,,28,,,,,,2,,,,,,18,,,,,,,,,,,,31,,,64,,,0,,,,1,,,1,,,1,
26140,28478,8021,1,1667,,,46,,,BL-1667-46-recto,,,29,,,October,,,5,,,November,,,,,,,,,,,,,,,1,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,10,,,0,,,12,,,,,,2,,,,,,1,,,,,,5,,,,,,12,,,,,,11,,,,,,3,,,,,,3,,,,,,24,,,,,,18,,,,,,22,,,,,,14,,,,,,4,,,,,,,,,,,,,,,,,,90,,,131,,,0,,,23,,,,,,1,,,,,,6,,,,,,7,,,,,,,,,,,,13,,,,,,2,,,,,,2,,,,,,2,,,,,,12,,,,,,1,,,,,,23,,,,,,88,,,92,,,0,,,10,,,,,,3,,,,,,22,,,,,,2,,,,,,15,,,,,,,,,,,,34,,,52,,,0,,,,1,,,1,,,1,
26141,28479,8022,1,1667,,,47,,,BL-1667-47-recto,,,5,,,November,,,12,,,November,,,,,,,,,1,,,,,,1,,,,,,,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,12,,,12,,,0,,,23,,,,,,2,,,,,,,,,,,,4,,,,,,13,,,,,,16,,,,,,7,,,,,,2,,,,,,26,,,,,,15,,,,,,11,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,97,,,132,,,0,,,24,,,,,,4,,,,,,6,,,,,,5,,,,,,4,,,,,,4,,,,,,6,,,,,,,,,,,,5,,,,,,9,,,,,,1,,,,,,42,,,1,,,75,,,110,,,1,,,15,,,,,,1,,,,,,43,,,,,,1,,,,,,15,,,,,,,,,,,,42,,,75,,,0,,,,1,,,1,,,1,
26142,28480,8142,1,1667,,,48,,,BL-1667-48-recto,,,12,,,November,,,19,,,November,,,1,,,,,,2,,,,,,2,,,,,,,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,4,,,,,,9,,,20,,,0,,,25,,,,,,3,,,,,,1,,,,,,1,,,,,,19,,,,,,8,,,,,,5,,,,,,8,,,,,,38,,,,,,16,,,,,,14,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,93,,,135,,,0,,,24,,,,,,2,,,,,,7,,,,,,6,,,,,,5,,,,,,16,,,,,,4,,,,,,3,,,,,,4,,,,,,14,,,,,,1,,,,,,26,,,,,,87,,,112,,,0,,,16,,,,,,2,,,,,,23,,,,,,2,,,,,,22,,,,,,,,,,,,40,,,65,,,0,,,,1,,,1,,,1,
26143,28481,8143,1,1667,,,49,,,BL-1667-49-recto,,,19,,,November,,,26,,,November,,,3,,,,,,1,,,,,,,,,,,,,,,,,,5,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,10,,,17,,,0,,,13,,,,,,1,,,,,,2,,,,,,10,,,,,,36,,,,,,9,,,,,,5,,,,,,5,,,,,,41,,,,,,15,,,,,,17,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,85,,,166,,,0,,,23,,,,,,2,,,,,,6,,,,,,4,,,,,,5,,,,,,13,,,,,,,,,,,,2,,,,,,4,,,,,,17,,,,,,3,,,,,,36,,,,,,81,,,115,,,0,,,14,,,,,,5,,,,,,38,,,,,,,,,,,,10,,,,,,,,,,,,36,,,67,,,0,,,,1,,,1,,,1,
26174,28482,8144,1,1667,,,50,,,BL-1667-50-recto,,,16,,,November,,,3,,,December,,,2,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,3,,,,,,1,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,13,,,22,,,0,,,24,,,,,,1,,,,,,2,,,,,,1,,,,,,21,,,,,,9,,,,,,2,,,,,,6,,,,,,31,,,,,,18,,,,,,16,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,88,,,145,,,0,,,25,,,,,,,,,,,,12,,,,,,9,,,,,,5,,,,,,12,,,,,,10,,,,,,3,,,,,,7,,,1,,,17,,,,,,2,,,,,,30,,,,,,83,,,132,,,1,,,12,,,,,,2,,,,,,39,,,,,,1,,,,,,18,,,,,,,,,,,,40,,,72,,,0,,,,1,,,1,,,1,
26175,28483,8147,1,1667,,,51,,,BL-1667-51-recto,,,3,,,December,,,10,,,December,,,1,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,1,,,,,,1,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,2,,,,,,11,,,20,,,0,,,20,,,,,,1,,,,,,,,,,,,3,,,,,,15,,,,,,9,,,,,,5,,,,,,4,,,,,,37,,,,,,15,,,,,,10,,,,,,16,,,,,,4,,,,,,,,,,,,,,,,,,87,,,139,,,0,,,15,,,,,,2,,,,,,6,,,,,,4,,,,,,8,,,,,,9,,,,,,9,,,,,,2,,,,,,6,,,,,,22,,,,,,4,,,,,,40,,,,,,82,,,127,,,0,,,14,,,,,,4,,,,,,31,,,,,,1,,,,,,23,,,,,,,,,,,,39,,,73,,,0,,,,1,,,1,,,1,
26176,28484,8148,1,1667,,,52,,,BL-1667-52-recto,,,10,,,December,,,17,,,December,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,4,,,,,,9,,,18,,,0,,,15,,,,,,4,,,,,,1,,,,,,5,,,,,,21,,,,,,8,,,,,,3,,,,,,6,,,,,,33,,,,,,22,,,,,,12,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,81,,,141,,,0,,,17,,,,,,2,,,,,,6,,,,,,2,,,,,,4,,,,,,5,,,,,,8,,,,,,1,,,,,,6,,,,,,15,,,,,,1,,,,,,42,,,1,,,76,,,109,,,1,,,8,,,,,,2,,,,,,29,,,,,,3,,,,,,11,,,,,,,,,,,,38,,,53,,,0,,,,1,,,1,,,1,
26380,28538,8179,1,1668,,,1,,,BL-1668-01-recto,,,22,,,December,,,29,,,December,,,1,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,,,10,,,0,,,13,,,,,,2,,,,,,1,,,,,,6,,,,,,15,,,,,,9,,,,,,3,,,,,,4,,,,,,17,,,,,,14,,,,,,13,,,,,,11,,,,,,2,,,,,,2,,,,,,,,,,,,82,,,112,,,0,,,14,,,,,,1,,,,,,7,,,,,,2,,,,,,4,,,,,,5,,,,,,7,,,,,,1,,,,,,,,,,,,17,,,,,,1,,,,,,29,,,,,,93,,,88,,,0,,,14,,,,,,8,,,,,,36,,,,,,2,,,,,,15,,,,,,,,,,,,35,,,75,,,0,,,0,,,2,,,0,,
26381,28539,8180,1,1668,,,2,,,BL-1668-02-recto,,,29,,,December,,,5,,,January,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,1,,,,,,3,,,,,,2,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,11,,,18,,,0,,,12,,,,,,3,,,,,,,,,,,,8,,,,,,12,,,,,,4,,,,,,6,,,,,,13,,,,,,23,,,,,,22,,,,,,14,,,,,,9,,,,,,1,,,,,,,,,,,,,,,,,,100,,,127,,,0,,,26,,,,,,1,,,,,,8,,,,,,3,,,,,,9,,,,,,13,,,,,,9,,,,,,5,,,,,,3,,,,,,13,,,,,,3,,,,,,39,,,,,,83,,,132,,,0,,,8,,,,,,4,,,,,,42,,,,,,1,,,,,,14,,,,,,,,,,,,59,,,69,,,0,,,1,,,3,,,0,,
26382,28540,8181,1,1668,,,3,,,BL-1668-03-recto,,,5,,,January,,,12,,,January,,,4,,,,,,,,,,,,3,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,6,,,18,,,0,,,23,,,,,,2,,,,,,1,,,,,,4,,,,,,24,,,,,,11,,,,,,3,,,,,,8,,,,,,28,,,,,,18,,,,,,20,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,110,,,153,,,0,,,22,,,,,,1,,,,,,6,,,,,,3,,,,,,6,,,,,,16,,,,,,9,,,,,,3,,,,,,7,,,,,,15,,,,,,4,,,,,,35,,,,,,92,,,127,,,0,,,7,,,,,,5,,,,,,44,,,,,,1,,,,,,16,,,,,,,,,,,,42,,,73,,,0,,,2,,,9,,,0,,
26383,28541,8182,1,1668,,,4,,,BL-1668-04-recto,,,12,,,January,,,19,,,January,,,3,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,9,,,13,,,0,,,15,,,,,,4,,,,,,2,,,,,,4,,,,,,17,,,,,,11,,,,,,,,,,,,10,,,,,,38,,,,,,20,,,,,,15,,,,,,13,,,,,,,,,,,,2,,,,,,,,,,,,93,,,151,,,0,,,35,,,,,,3,,,,,,10,,,,,,7,,,,,,4,,,,,,10,,,,,,19,,,,,,5,,,,,,6,,,,,,18,,,,,,4,,,,,,27,,,,,,102,,,148,,,0,,,9,,,,,,2,,,,,,31,,,,,,1,,,,,,20,,,,,,,,,,,,58,,,63,,,0,,,0,,,12,,,0,,
26414,28542,8183,1,1668,,,5,,,BL-1668-05-recto,,,19,,,January,,,26,,,January,,,2,,,,,,2,,,,,,6,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,16,,,23,,,0,,,23,,,,,,4,,,,,,1,,,,,,4,,,,,,27,,,,,,5,,,,,,7,,,,,,10,,,,,,41,,,,,,20,,,,,,20,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,,94,,,175,,,0,,,26,,,,,,2,,,,,,9,,,,,,4,,,,,,6,,,,,,9,,,,,,10,,,,,,5,,,,,,10,,,,,,16,,,,,,5,,,,,,35,,,,,,89,,,137,,,0,,,15,,,,,,2,,,,,,34,,,,,,4,,,,,,16,,,,,,,,,,,,42,,,71,,,0,,,2,,,7,,,0,,
26415,28543,8184,1,1668,,,6,,,BL-1668-06-recto,,,26,,,January,,,2,,,February,,,,,,,,,2,,,,,,5,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,7,,,19,,,0,,,15,,,,,,1,,,,,,,,,,,,4,,,,,,17,,,,,,9,,,,,,4,,,,,,10,,,,,,34,,,,,,16,,,,,,14,,,,,,9,,,,,,1,,,,,,,,,,,,,,,,,,94,,,134,,,0,,,26,,,,,,5,,,,,,7,,,,,,5,,,,,,4,,,,,,9,,,,,,7,,,,,,3,,,,,,5,,,,,,22,,,,,,4,,,,,,38,,,,,,108,,,135,,,0,,,17,,,,,,2,,,,,,42,,,,,,4,,,,,,15,,,,,,,,,,,,48,,,80,,,0,,,2,,,9,,,0,,
26416,28544,8250,1,1668,,,7,,,BL-1668-07-recto,,,2,,,February,,,9,,,February,,,,,,,,,2,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,1,,,,,,9,,,15,,,0,,,12,,,,,,1,,,,,,1,,,,,,5,,,,,,13,,,,,,10,,,,,,1,,,,,,8,,,,,,31,,,,,,17,,,,,,11,,,,,,19,,,,,,1,,,,,,,,,,,,,,,,,,99,,,130,,,0,,,31,,,,,,1,,,,,,7,,,,,,5,,,,,,5,,,,,,24,,,,,,8,,,,,,3,,,,,,7,,,,,,22,,,,,,3,,,,,,33,,,,,,114,,,149,,,0,,,10,,,,,,3,,,,,,35,,,,,,2,,,,,,12,,,,,,,,,,,,53,,,62,,,0,,,2,,,8,,,0,,
