Omeka Item #,DataScribe Item #,DataScribe Record #,DataScribe Record Position,Year,is_missing,is_illegible,Week Number,is_missing,is_illegible,Unique Identifier,is_missing,is_illegible,Start Day,is_missing,is_illegible,Start Month,is_missing,is_illegible,End Day,is_missing,is_illegible,End Month,is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,Chicken Pox,is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,Drowned (Descriptive Text),is_missing,is_illegible,Executed,is_missing,is_illegible,Executed (Descriptive Text),is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,Flox and Small-Pox,is_missing,is_illegible,Flox and Small-Pox (Descriptive Text),is_missing,is_illegible,Flux,is_missing,is_illegible,Found dead,is_missing,is_illegible,Found Dead (Descriptive Text),is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,Griping in the Guts,is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,Hooping Cough,is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,Kings Evil,is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,Lunatick and Frenzy,is_missing,is_illegible,Malignant Fever,is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,Noli me tangere,is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,Rising of the Lights,is_missing,is_illegible,Running of the Reins,is_missing,is_illegible,Rupture,is_missing,is_illegible,Scald Head,is_missing,is_illegible,Scarlet Fever,is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,St. Anthony's Fire,is_missing,is_illegible,Starved,is_missing,is_illegible,Starved (Description),is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,Stopping of the Stomach,is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,Swelling in the Throat,is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,Twisting of the Guts,is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,Water in the Head,is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,Killed (Descriptive Text),is_missing,is_illegible,Suicide,is_missing,is_illegible,Suicide (Descriptive Text),is_missing,is_illegible,Other,is_missing,is_illegible,Other (Descriptive Text),is_missing,is_illegible,Christened (Male),is_missing,is_illegible,Christened (Female),is_missing,is_illegible,Christened (In All),is_missing,is_illegible,Buried (Male),is_missing,is_illegible,Buried (Female),is_missing,is_illegible,Buried (All),is_missing,is_illegible,Plague Deaths,is_missing,is_illegible,Increase/Decrease in Burials,is_missing,is_illegible,Increase/Decrease in Plague Deaths,is_missing,is_illegible,Parishes Clear of the Plague,is_missing,is_illegible,Parishes Infected (with Plague),is_missing,is_illegible
27894,37703,10697,1,1676,,,23,,,BL-1676-23-verso,,,16,,,May,,,23,,,May,,,,1,,18,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,10,,,,1,,,1,,55,,,43,,,,1,,,1,,,1,,14,,,2,,,"Drowned 2, one at St. Katharine Tower 1, and one at St. Mary Whitechappel 1",,,4,,,,1,,,1,,43,,,1,,,8,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,34,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,10,,,,1,,13,,,1,,,,1,,,1,,4,,,,1,,,1,,22,,,1,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,1,,,Kill'd... one at St. Dunstan in the West 1,,,2,,,Hang'd herself at Wapping in Stepney 1; Poysoned herself at St. Mary Aldermary 1,,,2,,,Bruised by a fall at St. Matthew Fridaystreet 1; Kill'd... one by the fall of a piece of Timber at St. Andrew Holborn 1,,,126,,,117,,,243,,,165,,,156,,,321,,,0,,,17,,,,1,,132,,,0,,
27895,37704,10698,1,1676,,,24,,,BL-1676-24-verso,,,23,,,May,,,30,,,May,,,3,,,13,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,50,,,44,,,,1,,,1,,,1,,11,,,2,,,"Drowned 2, one at St. Olave Southwark 1, and one at S. Kataharine Tower 1",,,,1,,,1,,,1,,34,,,,1,,5,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,40,,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,3,,,,1,,1,,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,,1,,10,,,3,,,4,,,,1,,,1,,,1,,1,,,,1,,,1,,28,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,"Blown up with Gun Powder (at the late Fire in Southwark) 2, one at S. Margaret Lothbury 1, and one at S. Michael Queenhithe 1; Kill'd 4, one by a fall on Board a Ship 1, and one by the fall of a piece of Timber at S. Saviours Southwark 1, one (at the late Fire in Southwark) at Stepney 1, and one by accident at S Margaret Westminster 1",,,129,,,101,,,230,,,169,,,141,,,310,,,0,,,-11,,,,1,,132,,,0,,
27896,37705,10699,1,1676,,,25,,,BL-1676-25-verso,,,30,,,May,,,6,,,June,,,1,,,16,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,3,,,2,,,,1,,,1,,63,,,35,,,,1,,,1,,,1,,10,,,3,,,"Drowned 3, one at St. Olave Southwark 1, and one at S. Katharine Tower 1, and one accidentally in a Tubb of water at St. Antholin 1",,,,1,,,1,,,1,,38,,,1,,,,1,,4,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,36,,,,1,,,1,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,,1,,,1,,2,,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,10,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,13,,,,1,,8,,,,1,,,1,,3,,,5,,,,1,,1,,,20,,,,1,,1,,,1,,,,,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,Stabd himself (being Distracted) at St. Giles in the Fields 1,,,1,,,Kill'd by falling into the Ruins at S. Olave Southwark 1,,,121,,,107,,,228,,,182,,,127,,,309,,,0,,,-1,,,,1,,132,,,0,,
27897,37706,10700,1,1676,,,26,,,BL-1676-26-verso,,,6,,,June,,,13,,,June,,,2,,,14,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,3,,,,1,,,1,,49,,,38,,,,1,,,1,,,1,,5,,,1,,,Drowned in a Tub of water at St. George Southwark 1,,,,1,,,1,,,1,,39,,,,1,,5,,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,33,,,,1,,1,,,,1,,,1,,,1,,2,,,6,,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,5,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,5,,,2,,,4,,,,1,,,1,,1,,,6,,,,1,,,1,,15,,,,1,,2,,,2,,,,1,,1,,,,1,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,"Kill'd 2, one by the accidental fall of a Tub of water at St. Katharine Creechurch 1, and one by an accidental fall from the Monument at St. Margaret Newfishstreet 1; Scalded (by accident) at St. Bridget 1",,,108,,,113,,,221,,,137,,,132,,,269,,,0,,,-40,,,,1,,132,,,0,,
27898,37707,10701,1,1676,,,27,,,BL-1676-27-verso,,,13,,,June,,,20,,,June,,,3,,,14,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,7,,,,1,,,1,,,1,,70,,,71,,,,1,,,1,,,1,,7,,,8,,,"Drowned 8, one at St. James Clerkenwel 1, three at St. Katharine Tower 3, one at S. Paul Shadwel 1, one at Stepney 1, one at S. Mary Savoy 1, and one at St. Margaret Westminster 1",,,,1,,,1,,,1,,71,,,,1,,5,,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,88,,,,1,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,13,,,1,,,,1,,1,,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,11,,,3,,,5,,,,1,,,1,,2,,,13,,,,1,,,1,,44,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,1,,,Kill'd... one by the discharge of a Musket at St. Mary le Bow 1,,,1,,,Hang'd himself (being Distracted) at Trinity London 1,,,3,,,"Kill'd... one by the turning about of a Ship at S. Katharine Tower 1, one by the accidental fall of a Gunners quoin from a Ship at St. Mary Magdalen Bermondsey 1, and one by a fall out of a window at St. Clement Danes 1",,,118,,,120,,,238,,,255,,,241,,,496,,,0,,,227,,,,1,,132,,,0,,
27899,37708,10702,1,1676,,,28,,,BL-1676-28-verso,,,20,,,June,,,27,,,June,,,4,,,23,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,10,,,5,,,,1,,,1,,68,,,93,,,,1,,,1,,,1,,14,,,9,,,"Drowned 9, one at S. Andrew Undershaft 1, one at Christchurch, London 1, one at St. Bridget 1, one at St. Thomas Southwark 1, two at St. Katharine Tower 2, one at St. Mary Whitechappel 1, one at St. Martin in the fields 1, and one at S. Margaret Westminster 1",,,,1,,,1,,,1,,62,,,2,,,8,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,153,,,,1,,,1,,,1,,,1,,,1,,4,,,2,,,,1,,,1,,3,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,11,,,7,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,10,,,,1,,10,,,,1,,,1,,,1,,13,,,,1,,,1,,74,,,2,,,,1,,1,,,,1,,,1,,,,,3,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,113,,,112,,,225,,,323,,,295,,,618,,,0,,,122,,,,1,,132,,,0,,
27930,37709,10360,1,1676,,,29,,,BL-1676-29-verso,,,27,,,June,,,4,,,July,,,2,,,21,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,5,,,,1,,,1,,60,,,73,,,,1,,,1,,,1,,7,,,2,,,"Drowned 2, one at St. Paul Shadwel, and one at Stepney",,,,1,,,1,,,1,,40,,,,1,,3,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,127,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,5,,,2,,,5,,,,1,,,1,,,1,,6,,,,1,,,1,,50,,,1,,,,1,,2,,,,1,,2,,,,1,,11,,,,1,,,1,,2,,,1,,,3,,,,1,,,1,,1,,,Hang'd herself at S.Margaret Lothbury 1,,,1,,,Sore-Throat 1,,,111,,,98,,,209,,,253,,,218,,,471,,,0,,,-147,,,,1,,132,,,0,,
27931,37710,10361,1,1676,,,30,,,BL-1676-30-verso,,,4,,,July,,,11,,,July,,,,1,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,6,,,,1,,,1,,72,,,43,,,,1,,,1,,,1,,5,,,2,,,"Drowned 2, one at Lambeth, and one at St.Mary Islington",,,,1,,,1,,,1,,26,,,,1,,10,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,114,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,2,,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,11,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,8,,,1,,,5,,,,1,,,1,,,1,,4,,,,1,,,1,,28,,,2,,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,4,,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,Stiffled at St.Martin in the fields,,,119,,,81,,,200,,,205,,,188,,,393,,,0,,,-78,,,,1,,132,,,0,,
27932,37711,10362,1,1676,,,31,,,BL-1676-31-verso,,,11,,,July,,,18,,,July,,,1,,,8,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,2,,,,1,,,1,,62,,,53,,,1,,,,1,,,1,,8,,,2,,,"Drowned 2, one at Lambeth, and one drowned herself at Hackney",,,,1,,,1,,,1,,36,,,,1,,2,,,flox 2; small-pox 0,,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,91,,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,11,,,,1,,4,,,,1,,,1,,1,,,6,,,,1,,,1,,24,,,1,,,3,,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,4,,,,1,,3,,,1,,,Kill'd [...] and one with the stroke of a Moor at St. Martin in the fields 1; Kill'd [...] two (accidentally) with a Cart wheel at St. Olave Southwark 2,,,,1,,,1,,7,,,"Burnt at Christ Church, London",,,96,,,111,,,207,,,186,,,177,,,363,,,0,,,-30,,,,1,,132,,,0,,
27933,37712,10363,1,1676,,,32,,,BL-1676-32-verso,,,18,,,July,,,25,,,July,,,1,,,20,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,8,,,1,,,,1,,,1,,76,,,67,,,,1,,,1,,,1,,7,,,4,,,"Drowned 4, three at St. Katharine Tower, and one at Lambeth",,,,1,,,1,,,1,,59,,,,1,,4,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,2,,,130,,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,1,,,,1,,3,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,7,,,2,,,3,,,1,,,,1,,1,,,8,,,,1,,,1,,33,,,,1,,1,,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,6,,,,1,,1,,,,1,,,1,,2,,,"Hang'd themselves 2, one at St. Margaret Westminster, and one (being distracted) at St. Giles in the fields",,,1,,,Cut of the Stone 1,,,107,,,102,,,209,,,238,,,244,,,482,,,0,,,119,,,,1,,132,,,0,,
27934,37713,10364,1,1676,,,33,,,BL-1676-33-verso,,,25,,,July,,,1,,,August,,,2,,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,4,,,,1,,,1,,64,,,65,,,,1,,,1,,,1,,12,,,2,,,"Drowned 2, one at Rotherhithe and one (being distracted) at St. Sepulchres",,,,1,,,1,,,1,,51,,,,1,,6,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,170,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,6,,,1,,,9,,,,1,,,1,,2,,,7,,,,1,,,1,,53,,,2,,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,2,,,,1,,3,,,,1,,,1,,1,,,Cut his own Throat (being distracted) at St.Katharine Creechurch,,,,1,,,1,,105,,,89,,,194,,,245,,,267,,,512,,,0,,,30,,,,1,,132,,,0,,
27935,37714,10365,1,1676,,,34,,,BL-1676-34-verso,,,1,,,August,,,8,,,August,,,4,,,15,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,9,,,1,,,,1,,,1,,60,,,51,,,,1,,,1,,,1,,5,,,2,,,"Drowned 2, one in a Tub of water, and one in the Common Sewer at St. Saviours Southwark",,,,1,,,1,,,1,,40,,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,1,,,,1,,2,,,147,,,,1,,1,,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,8,,,,1,,4,,,1,,,,1,,,1,,3,,,,1,,,1,,38,,,,1,,1,,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,2,,,,1,,3,,,,1,,,1,,3,,,"Hang'd themselves 2, one at St.Mary Woolchurch, and one (being distracted) at St. Margaret Westminster 2; Poysoned herself at St. Botolph Aldgate 1",,,1,,,Scalded (accidentally) in a Brewers Mash Tun at St. Mary Islington 1,,,117,,,97,,,214,,,234,,,207,,,441,,,0,,,-71,,,,1,,132,,,0,,
27936,37715,10374,1,1676,,,35,,,BL-1676-35-verso,,,8,,,August,,,15,,,August,,,2,,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,8,,,,1,,,1,,62,,,56,,,,1,,,1,,,1,,6,,,2,,,"Drowned 2, one at St. Mary Sommerset, and one at St. George Southwark",,,,1,,,1,,,1,,50,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,178,,,,1,,,1,,,1,,,1,,,1,,4,,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,15,,,1,,,8,,,,1,,,1,,1,,,8,,,,1,,,1,,44,,,5,,,,1,,,1,,,1,,2,,,,1,,4,,,,1,,,1,,3,,,,1,,,1,,1,,,Found Murthered (a Child) at Stepney 1,,,,1,,,1,,1,,,Kil'd (accidentally) by the fall of a Brewers Glanks at St. Giles Cripplegate,,,127,,,109,,,236,,,262,,,246,,,508,,,0,,,67,,,,1,,132,,,0,,
27937,37716,10375,1,1676,,,36,,,BL-1676-36-verso,,,15,,,August,,,22,,,August,,,2,,,22,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,7,,,8,,,,1,,,1,,80,,,64,,,,1,,,1,,,1,,9,,,2,,,"Drowned 2, one at Stepney, and one in a Well at S. Sepulchres",,,,1,,,1,,,1,,50,,,,1,,7,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,238,,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,4,,,,1,,1,,,,1,,3,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12,,,2,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,5,,,3,,,4,,,,1,,,1,,1,,,8,,,,1,,,1,,42,,,2,,,4,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,2,,,,1,,1,,,1,,,Murthered at St. Dunstan in the West,,,,1,,,1,,,1,,,1,,115,,,102,,,217,,,313,,,294,,,607,,,0,,,99,,,,1,,132,,,0,,
27938,37717,10376,1,1676,,,37,,,BL-1676-37-verso,,,22,,,August,,,29,,,August,,,3,,,21,,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,3,,,2,,,,1,,1,,,66,,,63,,,,1,,,1,,,1,,19,,,,1,,,1,,,1,,,1,,,1,,69,,,,1,,3,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,174,,,,1,,1,,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,4,,,,1,,1,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,10,,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,5,,,,1,,11,,,,1,,,1,,1,,,6,,,,1,,,1,,51,,,1,,,3,,,2,,,,1,,2,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,"Hang'd himself (being distracted) at St. Saviours Southwark 1; Kil'd [...], and one by a fall out of a window (being distracted) at St.Giles Cripplegate 1",,,1,,,"Kil'd [...], one by an accidental fall out of a window (being a sleep) at S.Andrew Wardrobe",,,105,,,89,,,194,,,301,,,258,,,559,,,0,,,-48,,,,1,,132,,,0,,
27939,37718,10377,1,1676,,,38,,,BL-1676-38-verso,,,29,,,August,,,5,,,September,,,2,,,20,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,8,,,,1,,,1,,55,,,66,,,,1,,,1,,,1,,10,,,1,,,Drowned at Lambeth 1,,,1,,,,1,,,1,,58,,,,1,,8,,,,1,,4,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,171,,,,1,,,1,,,1,,,1,,,1,,3,,,4,,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,9,,,1,,,7,,,,1,,,1,,,1,,6,,,,1,,,1,,44,,,1,,,1,,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Kil'd [...], one by a fall into a Cellar at St.Clement Danes 1; and one [Kil'd] by a fall from a Horse at St.Margaret Westminster 1",,,104,,,100,,,204,,,273,,,246,,,519,,,1,,,-40,,,,1,,131,,,1,,
27970,37719,10378,1,1676,,,39,,,BL-1676-39-verso,,,5,,,September,,,12,,,September,,,2,,,27,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,7,,,1,,,,1,,,1,,59,,,45,,,,1,,,1,,,1,,15,,,2,,,"Drowned 2, one at St. Katharine Tower, and one at S.Margaret Westminster",,,,1,,,1,,,1,,66,,,,1,,9,,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,138,,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,2,,,,1,,2,,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,3,,,,1,,1,,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,18,,,1,,,5,,,,1,,,1,,2,,,7,,,,1,,,1,,26,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,Kil'd by a fall out of a window at St. Martin in the fields 1,,,138,,,101,,,239,,,241,,,231,,,472,,,0,,,-47,,,,1,,132,,,0,,
